,head_x,head_y,target_x,target_y
0,-52.187652587890625,-0.04413991793990135,-45.92,0.0
1,-52.266563415527344,-0.15058888494968414,-45.839998168945314,0.0
2,-52.365264892578125,-0.23058976233005524,-45.75999633789063,0.0
3,-52.36520004272461,-0.26330021023750305,-45.67999450683594,0.0
4,-52.30084991455078,-0.21363002061843872,-45.59999267578125,0.0
5,-52.28264236450195,-0.10678640753030777,-45.519990844726564,0.0
6,-52.30514144897461,0.012073248624801636,-45.43998901367188,0.0
7,-52.3407096862793,0.1097472608089447,-45.35998718261719,0.0
8,-52.33098602294922,0.1822800189256668,-45.2799853515625,0.0
9,-52.22793960571289,0.1705682873725891,-45.199983520507814,0.0
10,-52.1508674621582,0.10244092345237732,-45.11998168945313,0.0
11,-52.081199645996094,-0.015356495976448059,-45.03997985839844,0.0
12,-52.079952239990234,-0.1499933898448944,-44.95997802734375,0.0
13,-52.17411422729492,-0.25068509578704834,-44.879976196289064,0.0
14,-52.294288635253906,-0.350383996963501,-44.79997436523438,0.0
15,-52.306278228759766,-0.40295737981796265,-44.71997253417969,0.0
16,-52.24736404418945,-0.43050384521484375,-44.639970703125,0.0
17,-52.1484375,-0.3986421823501587,-44.559968872070314,0.0
18,-52.061344146728516,-0.2955513596534729,-44.47996704101563,0.0
19,-51.996891021728516,-0.17678159475326538,-44.39996520996094,0.0
20,-51.914058685302734,-0.07970874011516571,-44.31996337890625,0.0
21,-51.842952728271484,0.011317737400531769,-44.239961547851564,0.0
22,-51.736724853515625,0.06748884916305542,-44.15995971679688,0.0
23,-51.58563995361328,0.020043030381202698,-44.07995788574219,0.0
24,-51.49040603637695,-0.08638842403888702,-43.9999560546875,0.0
25,-51.433067321777344,-0.21299375593662262,-43.919954223632814,0.0
26,-51.40009689331055,-0.31880635023117065,-43.83995239257813,0.0
27,-51.3547477722168,-0.3779665529727936,-43.75995056152344,0.0
28,-51.26156234741211,-0.3302818238735199,-43.67994873046875,0.0
29,-51.204158782958984,-0.2328755259513855,-43.599946899414064,0.0
30,-51.1358528137207,-0.1371913105249405,-43.51994506835938,0.0
31,-51.020355224609375,-0.10026257485151291,-43.43994323730469,0.0
32,-50.90718460083008,-0.11117474734783173,-43.35994140625,0.0
33,-50.82464599609375,-0.2013724446296692,-43.279939575195314,0.0
34,-50.805152893066406,-0.3131551146507263,-43.19993774414063,0.0
35,-50.772064208984375,-0.4266943037509918,-43.11993591308594,0.0
36,-50.67831039428711,-0.4754805564880371,-43.03993408203125,0.0
37,-50.58550262451172,-0.5090945959091187,-42.959932250976564,0.0
38,-50.497005462646484,-0.43511179089546204,-42.87993041992188,0.0
39,-50.41270446777344,-0.35531845688819885,-42.79992858886719,0.0
40,-50.279476165771484,-0.32185447216033936,-42.7199267578125,0.0
41,-50.14901351928711,-0.33052539825439453,-42.639924926757814,0.0
