,head_x,head_y,target_x,target_y
0,-52.17499923706055,-0.00042218106682412326,-45.92,0.0
1,-52.17506790161133,0.0008897234220057726,-45.839998168945314,0.0
2,-52.17540740966797,0.008459486998617649,-45.75999633789063,0.0
3,-52.17543411254883,0.008152259513735771,-45.67999450683594,0.0
4,-52.17570495605469,0.010407587513327599,-45.59999267578125,0.0
5,-52.17573165893555,0.009583552367985249,-45.519990844726564,0.0
6,-52.17570877075195,0.003006216138601303,-45.43998901367188,0.0
7,-52.17604446411133,0.023424318060278893,-45.35998718261719,0.0
8,-52.177947998046875,0.03647402673959732,-45.2799853515625,0.0
9,-52.175750732421875,0.020055273547768593,-45.199983520507814,0.0
10,-52.17443084716797,-0.000870964489877224,-45.11998168945313,0.0
11,-52.173866271972656,-0.019418559968471527,-45.03997985839844,0.0
12,-52.172542572021484,-0.02841622196137905,-44.95997802734375,0.0
13,-52.17012405395508,-0.03314902260899544,-44.879976196289064,0.0
14,-52.167198181152344,-0.03590093180537224,-44.79997436523438,0.0
15,-52.16385269165039,-0.03486829623579979,-44.71997253417969,0.0
16,-52.16007995605469,-0.030828647315502167,-44.639970703125,0.0
17,-52.15413284301758,-0.009979710914194584,-44.559968872070314,0.0
18,-52.14809036254883,-0.014393718913197517,-44.47996704101563,0.0
19,-52.144081115722656,-0.018319841474294662,-44.39996520996094,0.0
20,-52.132652282714844,0.002154409419745207,-44.31996337890625,0.0
21,-52.126834869384766,0.02158845216035843,-44.239961547851564,0.0
22,-52.12577438354492,0.03971923515200615,-44.15995971679688,0.0
23,-52.119606018066406,0.024596406146883965,-44.07995788574219,0.0
24,-52.10908508300781,-0.01470644399523735,-43.9999560546875,0.0
25,-52.103599548339844,-0.05923415720462799,-43.919954223632814,0.0
26,-52.09690856933594,-0.0844612866640091,-43.83995239257813,0.0
27,-52.08890151977539,-0.10368126630783081,-43.75995056152344,0.0
28,-52.07529067993164,-0.09928259998559952,-43.67994873046875,0.0
29,-52.04724884033203,-0.04726492613554001,-43.599946899414064,0.0
30,-52.0301628112793,-0.015655353665351868,-43.51994506835938,0.0
31,-52.014713287353516,-0.013355015777051449,-43.43994323730469,0.0
32,-51.995361328125,-0.008392352610826492,-43.35994140625,0.0
33,-51.97319030761719,-0.014681586064398289,-43.279939575195314,0.0
34,-51.95061111450195,-0.020714065060019493,-43.19993774414063,0.0
35,-51.930694580078125,-0.02935977838933468,-43.11993591308594,0.0
36,-51.907203674316406,-0.0144991185516119,-43.03993408203125,0.0
37,-51.89788055419922,-0.0044732531532645226,-42.959932250976564,0.0
38,-51.873531341552734,-0.04755968973040581,-42.87993041992188,0.0
39,-51.853858947753906,-0.11809483170509338,-42.79992858886719,0.0
40,-51.84428787231445,-0.1730923354625702,-42.7199267578125,0.0
41,-51.82160186767578,-0.19026213884353638,-42.639924926757814,0.0
42,-51.78041076660156,-0.1680058389902115,-42.55992309570313,0.0
43,-51.738529205322266,-0.1356925517320633,-42.47992126464844,0.0
