,head_x,head_y,target_x,target_y
0,-52.17499923706055,-0.00042637260048650205,-45.92,0.0
1,-52.17501449584961,-0.0009989032987505198,-45.839998168945314,0.0
2,-52.17504119873047,-0.0017476864159107208,-45.75999633789063,0.0
3,-52.17512512207031,-0.0002504629082977772,-45.67999450683594,0.0
4,-52.1751708984375,0.0022030477412045,-45.59999267578125,0.0
5,-52.17512130737305,-0.004703032784163952,-45.519990844726564,0.0
6,-52.174957275390625,-0.0030575308483093977,-45.43998901367188,0.0
7,-52.17509841918945,0.007574773393571377,-45.35998718261719,0.0
8,-52.175628662109375,0.012497257441282272,-45.2799853515625,0.0
9,-52.17620849609375,-0.01663612201809883,-45.199983520507814,0.0
10,-52.17811584472656,-0.05281621962785721,-45.11998168945313,0.0
11,-52.179927825927734,-0.06938457489013672,-45.03997985839844,0.0
12,-52.179527282714844,-0.07781081646680832,-44.95997802734375,0.0
13,-52.175498962402344,-0.07649925351142883,-44.879976196289064,0.0
14,-52.16672134399414,-0.051784154027700424,-44.79997436523438,0.0
15,-52.16157531738281,-0.03823050856590271,-44.71997253417969,0.0
16,-52.16065216064453,-0.04116063937544823,-44.639970703125,0.0
17,-52.163551330566406,-0.06214240565896034,-44.559968872070314,0.0
18,-52.16708755493164,-0.06271833926439285,-44.47996704101563,0.0
19,-52.1615104675293,-0.004853622987866402,-44.39996520996094,0.0
20,-52.156639099121094,0.05763663724064827,-44.31996337890625,0.0
21,-52.155948638916016,0.07085557281970978,-44.239961547851564,0.0
22,-52.15453338623047,0.016371654346585274,-44.15995971679688,0.0
23,-52.13737487792969,-0.03679494187235832,-44.07995788574219,0.0
24,-52.132545471191406,-0.04795229062438011,-43.9999560546875,0.0
25,-52.126564025878906,-0.05642065405845642,-43.919954223632814,0.0
26,-52.1141242980957,-0.034475214779376984,-43.83995239257813,0.0
27,-52.102298736572266,-0.02074923925101757,-43.75995056152344,0.0
28,-52.093326568603516,-0.06829588860273361,-43.67994873046875,0.0
29,-52.10490798950195,-0.1095239669084549,-43.599946899414064,0.0
30,-52.08998107910156,-0.08661019057035446,-43.51994506835938,0.0
31,-52.070701599121094,-0.05041293054819107,-43.43994323730469,0.0
32,-52.05616760253906,-0.03587529435753822,-43.35994140625,0.0
33,-52.03947448730469,-0.030609890818595886,-43.279939575195314,0.0
34,-52.02190399169922,-0.02777792140841484,-43.19993774414063,0.0
35,-51.99800109863281,0.004935994744300842,-43.11993591308594,0.0
36,-51.99311828613281,0.03429511934518814,-43.03993408203125,0.0
37,-51.97758483886719,0.0023305844515562057,-42.959932250976564,0.0
38,-51.9615364074707,-0.04970484972000122,-42.87993041992188,0.0
39,-51.9471435546875,-0.08756216615438461,-42.79992858886719,0.0
40,-51.92780303955078,-0.10853973031044006,-42.7199267578125,0.0
41,-51.90968322753906,-0.12580499053001404,-42.639924926757814,0.0
42,-51.882713317871094,-0.11533865332603455,-42.55992309570313,0.0
43,-51.837345123291016,-0.05552990734577179,-42.47992126464844,0.0
44,-51.803062438964844,-0.003061588853597641,-42.39991943359375,0.0
45,-51.77231979370117,0.014624733477830887,-42.319917602539064,0.0
