loss_kl,TimestepsSoFar,EpLenMean,loss_vf_loss,loss_pol_entpen,EpisodesSoFar,ev_tdlam_before,EpRewMean,loss_pol_surr,EpThisIter,TimeElapsed,loss_ent
0.010798595,83061,668.19,0.34176084,0.0,147,0.48709172010421753,21.972291209221503,-0.024462676,2,3169.1613721847534,1.3926686
0.0073234215,85109,681.79,0.23699418,0.0,149,0.12100780010223389,22.881382672825733,-0.023899846,2,3226.2366771698,1.378296
0.012135567,87157,695.38,0.20849863,0.0,151,0.05682247877120972,23.85157353560156,-0.028804773,2,3283.0940222740173,1.3656031
0.008272715,89775,712.48,0.302016,0.0,154,0.35423409938812256,25.02566488276542,-0.026119001,3,3340.886868953705,1.3698145
0.011161408,91823,725.57,0.23779711,0.0,156,0.12280255556106567,26.033161471770796,-0.024274489,2,3398.4562842845917,1.3795208
0.011382543,93871,736.31,0.23296015,0.0,158,0.19940608739852905,26.89109368294572,-0.027991816,2,3456.440902233124,1.3934326
0.008213794,95918,742.98,0.22126608,0.0,160,0.4540424346923828,27.530763282610835,-0.02464031,2,3513.5535521507263,1.3894435
0.008487769,97966,753.47,0.27882013,0.0,162,0.5973119735717773,28.370888818588472,-0.024824517,2,3571.271077156067,1.3824056
0.007824522,100014,762.86,0.2507108,0.0,164,0.43312615156173706,29.235162554823642,-0.025975853,2,3628.8405702114105,1.3799043
0.010958218,102021,774.12,0.20042594,0.0,166,0.6934891939163208,30.094522546012566,-0.027836325,2,3685.443348169327,1.3722025
0.009349955,104069,782.33,0.44951376,0.0,168,0.37529921531677246,30.831491770360348,-0.03178714,2,3742.558697938919,1.3520025
0.010319784,106117,790.48,0.2749177,0.0,170,0.004225313663482666,31.654094456439683,-0.021461654,2,3799.8284311294556,1.3532065
0.01579655,108165,790.48,0.24181844,0.0,172,0.14880824089050293,32.062700554815564,-0.021795861,2,3857.0209262371063,1.3553618
0.008098176,110213,804.63,0.2659561,0.0,174,0.11804986000061035,33.15095030587883,-0.02267067,2,3913.9504733085632,1.3582546
0.0075730183,112468,808.71,0.27774787,0.0,177,0.36816710233688354,33.4944840177586,-0.024636064,3,3971.702536344528,1.3458942
0.008800544,114184,814.91,0.28572223,0.0,179,0.596452921628952,33.97799572948316,-0.023401773,2,4029.27526307106,1.3437535
0.01263478,116232,823.24,0.2824057,0.0,181,0.105976402759552,34.87450851187373,-0.028314998,2,4088.527736186981,1.3216594
0.009283762,118280,830.25,0.3363983,0.0,183,0.30418670177459717,35.71919700878362,-0.026132565,2,4145.8119349479675,1.327274
0.0097187655,120357,833.78,0.323965,0.0,186,0.5392055809497833,36.2399345921175,-0.025583565,3,4210.0439422130585,1.3310131
0.01087529,122405,835.71,0.3023176,0.0,188,0.07012587785720825,36.905896122269226,-0.028573161,2,4274.025816202164,1.3080761
0.01355911,124453,839.25,0.26985812,0.0,190,0.22280490398406982,37.59885005527298,-0.026151123,2,4335.1199679374695,1.3024446
0.012034112,126501,849.32,0.32382473,0.0,192,0.44892382621765137,38.58851053694182,-0.029280424,2,4396.1210501194,1.3007951
0.010739917,128936,854.06,0.41719213,0.0,195,0.5778467655181885,38.99756257893602,-0.02538171,3,4476.7494950294495,1.2840132
0.011497744,130340,848.06,0.29462886,0.0,197,0.6603856086730957,39.05113693084159,-0.02646108,2,4538.744036197662,1.2960359
0.011041656,132388,858.63,0.31004903,0.0,199,0.2362545132637024,40.2096069577584,-0.023834556,2,4599.196053981781,1.300011
0.017233951,134436,870.7,0.40110123,0.0,201,0.2996014952659607,41.37024834064226,-0.029461065,2,4658.904099225998,1.2741523
0.010417694,136484,878.29,0.33032572,0.0,203,0.27866488695144653,42.21185658492872,-0.026556358,2,4718.195036172867,1.2671497
0.014796719,138532,885.55,0.31786814,0.0,205,0.25603818893432617,43.17553392140573,-0.024210759,2,4777.489383220673,1.2522465
0.011287431,140580,891.52,0.32146052,0.0,207,0.18346351385116577,44.069798857844496,-0.024430119,2,4836.07470202446,1.249962
0.0116730975,142628,899.1,0.3415479,0.0,209,0.18379801511764526,45.045526903352766,-0.022780472,2,4894.340123176575,1.2656655
0.012877297,144485,909.32,0.26269153,0.0,211,0.4875238537788391,45.8858405874905,-0.023816776,2,4951.020700216293,1.2383193
0.013131554,146533,918.6,0.35437605,0.0,213,0.1745031476020813,46.981605292916036,-0.026053622,2,5008.32758808136,1.2346215
0.010635855,149101,921.22,0.42385414,0.0,216,0.47790390253067017,47.775716063846104,-0.021847595,3,5067.767296075821,1.2321202
0.013485761,151149,928.91,0.35421705,0.0,218,0.3953371047973633,48.74266277252738,-0.029694928,2,5127.537311077118,1.2369564
0.0091692535,153025,927.72,0.29327345,0.0,220,0.6436366140842438,49.08050160080467,-0.025707912,2,5185.602726221085,1.2396758
0.014628678,155073,933.51,0.34218976,0.0,222,0.03177422285079956,49.85103426742431,-0.029132832,2,5246.2189881801605,1.2210544
0.013314683,157121,940.8,0.37752512,0.0,224,0.3240787386894226,50.80133722736031,-0.028994398,2,5307.946293115616,1.2190415
0.013934966,159169,940.8,0.3632591,0.0,226,0.23491060733795166,51.418882914497026,-0.022363381,2,5374.7706480026245,1.2275722
0.020747183,161217,940.8,0.33131042,0.0,228,0.22382521629333496,51.89604911372924,-0.021862805,2,5433.541922092438,1.2180057
0.010634446,163265,940.8,0.3758621,0.0,230,0.3158855438232422,52.25027059965906,-0.025950698,2,5492.386759281158,1.2125183
0.011941486,165697,946.43,0.48424813,0.0,233,0.36941951513290405,53.130657022219864,-0.025529077,3,5552.152605295181,1.2209332
0.011586205,167348,947.33,0.35436574,0.0,235,0.6818709969520569,53.47760707963208,-0.02831726,2,5614.0237691402435,1.2113545
0.010501536,169396,947.33,0.3776496,0.0,237,0.683185875415802,54.061011271522176,-0.026323276,2,5678.643027305603,1.2054868
0.009921693,171444,947.33,0.5447233,0.0,239,0.7011934220790863,54.075251432473515,-0.030230533,2,5740.788076162338,1.1915816
0.010963707,173492,955.62,0.4286717,0.0,241,0.1807895302772522,55.11760529830669,-0.028281404,2,5797.239794254303,1.1854756
0.009130937,175540,962.36,0.37331173,0.0,243,0.2522280812263489,55.894102221653846,-0.02616941,2,5855.2891182899475,1.183777
0.014180462,177588,965.75,0.39253986,0.0,245,0.26907914876937866,56.71302169574412,-0.024803175,2,5914.447293281555,1.1860653
0.012644545,179636,965.75,0.40824145,0.0,247,0.29389238357543945,57.29030221401829,-0.018543316,2,5982.279959201813,1.1830581
0.01309879,181684,965.75,0.421382,0.0,249,0.2749311327934265,57.708396099202155,-0.025367863,2,6043.519726037979,1.1587731
0.011121747,183732,965.75,0.4097706,0.0,251,0.3121377229690552,58.0255814859603,-0.02420625,2,6104.942905187607,1.1631589
0.013588288,185780,970.29,0.3968907,0.0,253,0.2466261386871338,58.77089807970452,-0.026020609,2,6165.35151720047,1.1412218
0.015347776,187828,970.29,0.3154058,0.0,255,0.2990407347679138,59.04825419317344,-0.026812557,2,6223.841949224472,1.1376497
0.012361315,189876,970.29,0.3905713,0.0,257,0.17866188287734985,59.41859382761987,-0.027199823,2,6283.251918077469,1.1350595
0.013335974,191924,970.29,0.41201347,0.0,259,0.2487952709197998,59.884803919411425,-0.024581293,2,6339.280335187912,1.1430954
0.012945786,193814,968.72,0.32318607,0.0,261,0.39732205867767334,59.995326325337125,-0.028438386,2,6399.8790781497955,1.1447104
0.01418728,195862,968.72,0.4062027,0.0,263,0.29548388719558716,60.50053793978503,-0.024585593,2,6458.307753324509,1.1347376
0.010376884,197910,969.13,0.40118274,0.0,265,0.29622042179107666,60.925958033094545,-0.024368297,2,6515.118977069855,1.141107
0.014905759,199958,969.13,0.40116966,0.0,267,0.26166635751724243,61.360590375248485,-0.022492345,2,6572.765468120575,1.1250099
0.015548685,202006,969.13,0.39804196,0.0,269,0.4942057132720947,61.61120783271922,-0.028904997,2,6633.108943223953,1.112686
0.010348078,204054,969.13,0.42679912,0.0,271,0.23685848712921143,62.00001779359313,-0.025911191,2,6692.544991970062,1.1231865
0.015685316,206102,969.13,0.40665758,0.0,273,0.2375701665878296,62.330395418413225,-0.027365426,2,6751.973963975906,1.1230544
0.011884627,208150,972.32,0.40948376,0.0,275,0.34141021966934204,63.0121215616962,-0.028067853,2,6809.6974041461945,1.1131362
0.009426582,209947,974.79,0.25074208,0.0,277,0.43377941846847534,63.45670441394757,-0.024751326,2,6869.412971973419,1.1235771
0.014321288,211995,978.11,0.4252467,0.0,279,0.28193843364715576,64.22883404616917,-0.021543128,2,6929.114462375641,1.1226069
0.011582899,214693,974.37,0.5346882,0.0,282,0.6252500414848328,64.31390589484018,-0.02854317,3,6987.293988227844,1.1333117
0.011589027,216418,974.27,0.5017221,0.0,284,0.7608668208122253,64.52529739629622,-0.032346707,2,7044.67751121521,1.1154047
0.015171283,218203,978.46,0.28917724,0.0,286,0.7410348057746887,65.01774705607889,-0.023226123,2,7102.117823123932,1.0992961
0.018151853,220251,978.46,0.35949612,0.0,288,0.3622525930404663,65.25226129333257,-0.028937515,2,7161.239262342453,1.0998691
0.010575845,222580,971.03,0.53859967,0.0,291,0.6825258433818817,64.95074679772837,-0.02947221,3,7219.013493061066,1.1088613
0.016168145,224628,975.9,0.474978,0.0,293,0.31475234031677246,65.9068027636467,-0.024911746,2,7274.360216140747,1.1052932
0.013711257,226676,977.4,0.40965784,0.0,295,0.636468917131424,66.53255485953308,-0.025030274,2,7332.6640021800995,1.1062889
0.014821567,228724,983.84,0.47981197,0.0,297,0.37154048681259155,67.35938956030205,-0.026867514,2,7394.133985042572,1.1130778
0.013176406,230772,983.84,0.4917673,0.0,299,0.2788317799568176,67.67613162835434,-0.02132539,2,7455.3110682964325,1.1122476
0.009106373,232820,983.84,0.52391577,0.0,301,0.3017438054084778,67.96031359090588,-0.023226239,2,7513.191822052002,1.1128371
0.0129399905,234868,983.84,0.5043045,0.0,303,0.338581383228302,68.3527872354461,-0.020368492,2,7568.948086023331,1.1128603
0.013308961,236916,983.84,0.51459706,0.0,305,0.39674365520477295,68.48350824336845,-0.032090627,2,7624.729225158691,1.0992143
0.016824473,238964,983.84,0.44900787,0.0,307,0.3305981159210205,68.83801602547736,-0.023374544,2,7679.3343641757965,1.0998874
0.020257784,241012,983.84,0.4908128,0.0,309,0.2913495898246765,69.08236483842272,-0.022602497,2,7734.683828115463,1.0972307
0.010133813,243060,985.75,0.49753526,0.0,311,0.29067206382751465,69.69911968493166,-0.023314372,2,7789.9008531570435,1.1032889
0.013647575,245108,985.75,0.51233965,0.0,313,0.3479941487312317,69.99820529064324,-0.022889575,2,7845.042668104172,1.1202168
0.016203256,247712,986.11,0.61105764,0.0,316,0.49344801902770996,70.42084053130617,-0.029614259,3,7901.405072212219,1.1152381
0.015638806,249450,983.01,0.43282276,0.0,318,0.7302241623401642,70.24249301837551,-0.030320188,2,7958.481291055679,1.1102308
0.014860629,251498,984.73,0.5432925,0.0,320,0.4126740097999573,70.85499748890534,-0.025127418,2,8015.432862997055,1.0996928
0.013925847,253546,984.73,0.5400191,0.0,322,0.3323608636856079,71.1935354437463,-0.022927836,2,8071.513602018356,1.091844
0.0122388005,255594,984.73,0.45261136,0.0,324,0.5538797080516815,71.42729905924217,-0.027149774,2,8128.34575009346,1.0941713
0.017889721,257642,984.73,0.5552072,0.0,326,0.33955180644989014,71.82076237941612,-0.02437387,2,8185.193261146545,1.0987278
0.014721426,259690,984.73,0.51244783,0.0,328,0.3854159116744995,72.2542737331899,-0.018977081,2,8242.11294221878,1.1002407
0.014758632,261561,982.96,0.44871178,0.0,330,0.631287693977356,72.30525339966844,-0.028511632,2,8300.673784017563,1.0907861
0.01124165,263609,982.96,0.53487366,0.0,332,0.3298521637916565,72.66744638564272,-0.027370205,2,8358.39304113388,1.086085
0.013311079,265657,989.36,0.55534124,0.0,334,0.32029151916503906,73.63030910702902,-0.02247171,2,8416.9494972229,1.0957773
0.014572341,267705,993.33,0.42021054,0.0,336,0.6380406618118286,74.36334811376926,-0.030158222,2,8473.991605043411,1.0988715
0.0095747635,269753,993.33,0.50870174,0.0,338,0.344946026802063,74.84923089635929,-0.02354038,2,8532.012990951538,1.0956725
0.011629548,271801,993.33,0.5491667,0.0,340,0.3235478401184082,75.31660516005142,-0.019085664,2,8590.031445026398,1.1124187
0.013296566,273849,993.33,0.6050599,0.0,342,0.41083061695098877,75.64035138208271,-0.027014468,2,8647.816003084183,1.120632
0.023208026,275897,993.33,0.50709796,0.0,344,0.3952485918998718,75.92803769516347,-0.026006801,2,8705.072532176971,1.1176225
0.01753127,277945,993.33,0.5261162,0.0,346,0.3551419973373413,76.21299471593231,-0.027782546,2,8762.535095214844,1.1038615
0.011187999,279993,993.33,0.558271,0.0,348,0.3636589050292969,76.4880947509129,-0.024228029,2,8819.882191181183,1.1023526
0.0147533305,282041,993.33,0.54827815,0.0,350,0.37888991832733154,76.82201740601747,-0.021654677,2,8878.46841597557,1.1108339
0.011153088,284089,993.33,0.60363036,0.0,352,0.3448805809020996,77.1645312869417,-0.025107501,2,8936.498996019363,1.1088423
0.013913283,286137,993.33,0.5887578,0.0,354,0.3488178253173828,77.42885962488609,-0.024881782,2,8995.190555095673,1.1168176
0.010969817,288185,993.33,0.56789005,0.0,356,0.38168513774871826,77.75735563710278,-0.020369032,2,9051.91464805603,1.1088011
0.014451239,290233,993.33,0.4944914,0.0,358,0.3761746287345886,78.07135930358008,-0.027663555,2,9108.65559220314,1.1073202
0.015655452,292281,993.33,0.62454844,0.0,360,0.3829517960548401,78.22710229082912,-0.027017435,2,9165.068476200104,1.1059269
0.0151506765,294329,994.91,0.56847435,0.0,362,0.3596178889274597,78.76068597113483,-0.023231847,2,9222.346187114716,1.1032256
0.017384274,296377,994.91,0.37341386,0.0,364,0.41688162088394165,79.1336411909584,-0.029673688,2,9279.43097615242,1.0978875
0.011590349,298425,994.91,0.59379864,0.0,366,0.382501482963562,79.47256962909324,-0.022227079,2,9336.82709813118,1.0976577
0.020535426,300473,994.91,0.6267072,0.0,368,0.26014620065689087,79.91461186131077,-0.024992635,2,9393.935880184174,1.0870627
0.012414789,302329,992.99,0.4555241,0.0,370,0.6675090789794922,79.88200626306055,-0.02739624,2,9452.190522193909,1.0922868
0.019058606,304377,992.99,0.6182695,0.0,372,0.34258049726486206,80.24960587352817,-0.022648675,2,9509.188471078873,1.0831298
0.018224053,306425,992.99,0.468262,0.0,374,0.43627434968948364,80.56341972149785,-0.02622272,2,9567.393480300903,1.0895079
0.023090681,308893,989.46,0.80321413,0.0,377,0.6937541663646698,80.63057498008352,-0.03235715,3,9625.32029223442,1.0902863
0.014946324,310941,989.46,0.5621254,0.0,379,0.26949262619018555,80.8602132323154,-0.025175221,2,9681.657585144043,1.0899354
0.02036871,312989,989.46,0.5332824,0.0,381,0.3123970627784729,81.14323684335108,-0.029033476,2,9738.095449209213,1.0877092
0.014364059,315037,993.2,0.51800853,0.0,383,0.3526049852371216,81.96701182702536,-0.02663716,2,9794.282002210617,1.0949632
0.019381419,317085,999.06,0.62588155,0.0,385,0.2720727324485779,83.12877254848883,-0.02371179,2,9850.37249827385,1.0779
0.027349714,319133,999.06,0.5907113,0.0,387,0.4347958564758301,83.2633339017289,-0.029308397,2,9906.713897943497,1.0610223
0.015962627,321181,999.06,0.6205435,0.0,389,0.3050420880317688,83.56201492897182,-0.02603514,2,9962.955641031265,1.0421141
0.011664276,323229,1006.49,0.62814105,0.0,391,0.3888595700263977,84.61344058371162,-0.023254922,2,10019.414110183716,1.0414921
0.014085712,325277,1006.49,0.63249797,0.0,393,0.3535726070404053,84.85575379876126,-0.020409388,2,10076.391408205032,1.0470068
0.012185853,327325,1006.49,0.6403922,0.0,395,0.3662923574447632,85.15893127942343,-0.021686051,2,10132.748064994812,1.0425836
0.01642603,329373,1006.49,0.47597143,0.0,397,0.4022563695907593,85.35857902155578,-0.025207022,2,10189.206821203232,1.0587026
0.012925266,331340,1005.68,0.49087402,0.0,399,0.7254849374294281,85.24417030756722,-0.028958702,2,10245.990308046341,1.0632749
0.024710493,333388,1005.68,0.6849731,0.0,401,0.3206252455711365,85.43256731201426,-0.026791349,2,10302.247051000595,1.0532932
0.016169162,335348,1004.8,0.40514442,0.0,403,0.660654217004776,85.35630267916856,-0.031281866,2,10358.981342315674,1.0605836
0.016061543,337396,1004.8,0.65566033,0.0,405,0.42355531454086304,85.7542169273893,-0.020804172,2,10416.157248020172,1.0592767
0.015467456,339444,1004.8,0.6568238,0.0,407,0.2952805161476135,85.88792496848484,-0.027322838,2,10472.392446994781,1.0503249
0.011478933,341492,1004.8,0.61261976,0.0,409,0.38064485788345337,86.0137216882309,-0.025515871,2,10529.309254169464,1.0641656
0.026360473,343540,1004.8,0.63587254,0.0,411,0.288446843624115,86.23746063437784,-0.02084205,2,10585.971272230148,1.0871812
0.013509021,345588,1004.8,0.69710314,0.0,413,0.43004053831100464,86.37850992452528,-0.025300339,2,10642.792932033539,1.0906694
0.014685897,347218,1000.62,0.36731222,0.0,415,0.6549596786499023,85.92019644147571,-0.024394952,2,10699.337141990662,1.0913043
0.0181303,349266,1008.4,0.628212,0.0,417,0.3621891736984253,87.21620224651622,-0.021511717,2,10755.891652107239,1.095228
0.014787964,351314,1008.4,0.595988,0.0,419,0.3632684350013733,87.40013580744743,-0.027148932,2,10811.742314100266,1.103073
0.017755652,353362,1008.4,0.6617408,0.0,421,0.3550105094909668,87.61705185553451,-0.02486527,2,10868.044923305511,1.1038508
0.017290812,355410,1008.4,0.64229804,0.0,423,0.3614322543144226,87.7341638532337,-0.026355289,2,10924.654328107834,1.0890346
0.013024965,357458,1008.4,0.6146124,0.0,425,0.36714136600494385,87.9420192959753,-0.026382897,2,10981.469914197922,1.0928501
0.014363309,359506,1008.4,0.68315536,0.0,427,0.40728217363357544,88.09323333234747,-0.026346961,2,11038.415924072266,1.0963694
0.018460609,361554,1008.4,0.39719528,0.0,429,0.48387980461120605,88.15168373654146,-0.027383689,2,11094.916886091232,1.1050948
0.01644948,363544,1009.59,0.46551117,0.0,431,0.7125464379787445,88.27094791593214,-0.031570874,2,11152.111087083817,1.1019248
0.017899923,365592,1009.59,0.6319196,0.0,433,0.34958523511886597,88.43752592951307,-0.028812315,2,11209.337665081024,1.0877193
0.017401677,367640,1009.59,0.638177,0.0,435,0.34397995471954346,88.53316169718664,-0.026202898,2,11265.67921423912,1.086714
0.01956841,369688,1009.59,0.601995,0.0,437,0.411568284034729,88.7167414490066,-0.023416648,2,11322.141112089157,1.0825957
0.024135124,371736,1009.59,0.66844237,0.0,439,0.31244009733200073,88.92612134328402,-0.026000323,2,11379.006060123444,1.0747324
0.015267502,373784,1009.59,0.6609245,0.0,441,0.3823355436325073,89.07582466792894,-0.0225963,2,11434.895368337631,1.0915297
0.008836066,375832,1009.59,0.39470634,0.0,443,0.5646349191665649,89.224069043939,-0.023635367,2,11492.837495088577,1.1059202
0.016139064,377880,1009.59,0.6461143,0.0,445,0.38264816999435425,89.34419823397693,-0.021444345,2,11549.75320315361,1.1128879
0.013876061,379928,1009.59,0.7285504,0.0,447,0.613591343164444,89.46449504913022,-0.026958866,2,11606.184298992157,1.1230074
0.022160305,381976,1009.59,0.42657948,0.0,449,0.44497382640838623,89.34313268293941,-0.02886743,2,11662.395640134811,1.1317714
0.020917928,384024,1009.59,0.6478947,0.0,451,0.2265651822090149,89.50890256544847,-0.031622946,2,11718.681400060654,1.1245275
0.018364009,386072,1009.59,0.66566443,0.0,453,0.3519822955131531,89.70585712009752,-0.021900473,2,11775.23379611969,1.137958
0.022436213,388120,1009.59,0.59986466,0.0,455,0.3930707573890686,89.87830209839167,-0.0206648,2,11831.451799154282,1.1356871
0.017562943,390168,1009.59,0.68339455,0.0,457,0.32877981662750244,89.96206264362722,-0.02354372,2,11887.51462507248,1.1406616
0.016933354,392216,1009.59,0.64882076,0.0,459,0.33031702041625977,90.31538222489161,-0.024727305,2,11944.597704172134,1.1468776
0.016114872,394892,1005.63,0.7744611,0.0,462,0.5247734189033508,89.89791403254975,-0.0286172,3,12001.848667144775,1.1577913
0.019330978,396940,1005.63,0.66395897,0.0,464,0.35622870922088623,89.99781684653576,-0.02235806,2,12058.019663095474,1.1526886
0.017452318,398988,1005.63,0.6030784,0.0,466,0.3585330843925476,90.02803095183008,-0.023207404,2,12114.570481300354,1.1603699
0.01972544,401036,1005.63,0.68075556,0.0,468,0.3406807780265808,90.05500061128427,-0.021307493,2,12171.545018196106,1.1595265
0.01774829,403084,1007.55,0.7827982,0.0,470,0.6215214431285858,90.28167174700924,-0.02831697,2,12228.164683103561,1.1571678
0.0122337695,405132,1007.55,0.6527681,0.0,472,0.3128772974014282,90.3079870817303,-0.02186226,2,12285.050150156021,1.1664964
0.013714666,406795,1003.7,0.4093298,0.0,474,0.751275360584259,89.76744141528472,-0.032381315,2,12341.90440607071,1.1652848
0.017356237,408843,1009.74,0.647002,0.0,476,0.2826974391937256,90.59466279796537,-0.024406008,2,12398.456974029541,1.182068
0.03887718,410891,1009.74,0.67700136,0.0,478,0.18626511096954346,90.63340449296676,-0.024989303,2,12455.452486276627,1.1656262
0.013811985,412939,1009.74,0.67492145,0.0,480,0.42506784200668335,90.49392932423352,-0.030034224,2,12511.991513252258,1.1831156
0.020075582,414987,1009.74,0.6496597,0.0,482,0.2999330759048462,90.51372243601308,-0.025353197,2,12568.686881065369,1.1937548
0.014757362,417035,1009.74,0.65904117,0.0,484,0.29797041416168213,90.51149378818317,-0.022416998,2,12625.43300819397,1.1959151
0.014203929,419083,1009.74,0.6402946,0.0,486,0.3765376806259155,90.47851721480953,-0.022801898,2,12681.952562332153,1.2107047
0.016336925,421131,1009.74,0.6489529,0.0,488,0.4863319396972656,90.44742587502941,-0.027631592,2,12738.96123623848,1.2159896
0.030123426,423179,1009.74,0.53661,0.0,490,0.35100334882736206,90.50477245235702,-0.024822382,2,12795.760298013687,1.2216641
0.011266525,425227,1009.74,0.6197146,0.0,492,0.37443333864212036,90.48981632077499,-0.019836638,2,12852.250158071518,1.2414603
0.015180174,427737,1004.12,0.721217,0.0,495,0.5406911075115204,89.73534293368701,-0.030771568,3,12909.517143011093,1.2593654
0.016221363,429785,1004.12,0.6445966,0.0,497,0.3519774079322815,89.80492266296605,-0.022074653,2,12965.456243991852,1.2486687
