,head_x,head_y,target_x,target_y
0,-52.18931579589844,-0.06064211577177048,-45.92,0.0
1,-52.27085876464844,-0.1701737940311432,-45.839998168945314,0.0
2,-52.337955474853516,-0.2471311390399933,-45.75999633789063,0.0
3,-52.321285247802734,-0.27497100830078125,-45.67999450683594,0.0
4,-52.302764892578125,-0.2144823521375656,-45.59999267578125,0.0
5,-52.28291702270508,-0.12409071624279022,-45.519990844726564,0.0
6,-52.26604461669922,-0.03690405935049057,-45.43998901367188,0.0
7,-52.2707633972168,0.04075263440608978,-45.35998718261719,0.0
8,-52.32694625854492,0.13370127975940704,-45.2799853515625,0.0
9,-52.303558349609375,0.1751173585653305,-45.199983520507814,0.0
10,-52.20541763305664,0.1432945281267166,-45.11998168945313,0.0
11,-52.15419006347656,0.060304366052150726,-45.03997985839844,0.0
12,-52.1353759765625,-0.017880305647850037,-44.95997802734375,0.0
13,-52.102638244628906,-0.09070484340190887,-44.879976196289064,0.0
14,-52.08958435058594,-0.15674498677253723,-44.79997436523438,0.0
15,-52.06233215332031,-0.1961587816476822,-44.71997253417969,0.0
16,-52.00299835205078,-0.2086206078529358,-44.639970703125,0.0
17,-51.9793815612793,-0.12137383222579956,-44.559968872070314,0.0
18,-51.94807434082031,-0.04024701192975044,-44.47996704101563,0.0
19,-51.85246276855469,0.008630402386188507,-44.39996520996094,0.0
20,-51.773834228515625,0.0608011931180954,-44.31996337890625,0.0
21,-51.72740936279297,0.1578828990459442,-44.239961547851564,0.0
22,-51.6395149230957,0.19435033202171326,-44.15995971679688,0.0
23,-51.587162017822266,0.16337080299854279,-44.07995788574219,0.0
24,-51.587669372558594,0.1105763167142868,-43.9999560546875,0.0
25,-51.5865364074707,0.029647015035152435,-43.919954223632814,0.0
26,-51.56440734863281,-0.05702164024114609,-43.83995239257813,0.0
27,-51.5115852355957,-0.14293187856674194,-43.75995056152344,0.0
28,-51.41349411010742,-0.1954047828912735,-43.67994873046875,0.0
29,-51.278804779052734,-0.172470360994339,-43.599946899414064,0.0
30,-51.19450759887695,-0.07096394151449203,-43.51994506835938,0.0
31,-51.132225036621094,0.04370877891778946,-43.43994323730469,0.0
32,-51.03123474121094,0.08408650755882263,-43.35994140625,0.0
33,-50.971221923828125,0.12574709951877594,-43.279939575195314,0.0
34,-50.892066955566406,0.07615059614181519,-43.19993774414063,0.0
35,-50.80739974975586,-0.03969699144363403,-43.11993591308594,0.0
36,-50.79388427734375,-0.16259470582008362,-43.03993408203125,0.0
37,-50.75021743774414,-0.2510567903518677,-42.959932250976564,0.0
38,-50.687416076660156,-0.3182179927825928,-42.87993041992188,0.0
39,-50.61138916015625,-0.32154911756515503,-42.79992858886719,0.0
40,-50.512516021728516,-0.25371912121772766,-42.7199267578125,0.0
41,-50.416236877441406,-0.1635124683380127,-42.639924926757814,0.0
42,-50.30303955078125,-0.11742149293422699,-42.55992309570313,0.0
43,-50.16354751586914,-0.039613988250494,-42.47992126464844,0.0
44,-50.0461311340332,0.005298394709825516,-42.39991943359375,0.0
45,-49.9222526550293,-0.01490898709744215,-42.319917602539064,0.0
46,-49.834930419921875,-0.07454827427864075,-42.23991577148438,0.0
47,-49.76804733276367,-0.20096571743488312,-42.15991394042969,0.0
48,-49.669010162353516,-0.2922379970550537,-42.079912109375,0.0
49,-49.563453674316406,-0.3273864984512329,-41.999910278320314,0.0
50,-49.46527862548828,-0.3265233635902405,-41.91990844726563,0.0
51,-49.389404296875,-0.23069074749946594,-41.83990661621094,0.0
52,-49.359928131103516,-0.10228495299816132,-41.75990478515625,0.0
53,-49.34355926513672,0.013362370431423187,-41.679902954101564,0.0
54,-49.240264892578125,0.0761670172214508,-41.59990112304688,0.0
55,-49.05793380737305,0.10750611871480942,-41.51989929199219,0.0
56,-48.90190124511719,0.05613677576184273,-41.4398974609375,0.0
57,-48.81080627441406,-0.05269120633602142,-41.359895629882814,0.0
58,-48.69813919067383,-0.14849497377872467,-41.27989379882813,0.0
59,-48.569454193115234,-0.2353505939245224,-41.19989196777344,0.0
60,-48.48517990112305,-0.315493643283844,-41.11989013671875,0.0
61,-48.372684478759766,-0.3150472640991211,-41.039888305664064,0.0
62,-48.245330810546875,-0.26397904753685,-40.95988647460938,0.0
63,-48.130577087402344,-0.1383407860994339,-40.87988464355469,0.0
64,-48.035980224609375,-0.04944027215242386,-40.7998828125,0.0
65,-47.919429779052734,0.02658969722688198,-40.719880981445314,0.0
66,-47.81501770019531,0.08311301469802856,-40.63987915039063,0.0
67,-47.72465133666992,0.09384650737047195,-40.55987731933594,0.0
68,-47.619876861572266,0.055028416216373444,-40.47987548828125,0.0
69,-47.56635665893555,-0.07155746966600418,-40.399873657226564,0.0
70,-47.53206253051758,-0.1956312507390976,-40.31987182617188,0.0
71,-47.38678741455078,-0.229293093085289,-40.23986999511719,0.0
72,-47.23979187011719,-0.2672886848449707,-40.1598681640625,0.0
73,-47.071537017822266,-0.2002314329147339,-40.079866333007814,0.0
74,-46.926963806152344,-0.10540895164012909,-39.99986450195313,0.0
75,-46.83855438232422,0.028030283749103546,-39.91986267089844,0.0
76,-46.78810501098633,0.13973307609558105,-39.83986083984375,0.0
77,-46.70100402832031,0.19802528619766235,-39.759859008789064,0.0
78,-46.543853759765625,0.16666683554649353,-39.67985717773438,0.0
79,-46.4034309387207,0.06649553775787354,-39.59985534667969,0.0
80,-46.335105895996094,-0.06863690912723541,-39.519853515625,0.0
81,-46.27149200439453,-0.1657487004995346,-39.439851684570314,0.0
82,-46.102821350097656,-0.227178156375885,-39.35984985351563,0.0
83,-45.910316467285156,-0.22247786819934845,-39.27984802246094,0.0
84,-45.80600357055664,-0.1620262861251831,-39.19984619140625,0.0
85,-45.732269287109375,-0.10926318168640137,-39.119844360351564,0.0
86,-45.59727096557617,-0.08266196399927139,-39.03984252929688,0.0
