,head_x,head_y,target_x,target_y
0,-52.17499923706055,-0.000429145700763911,-45.92,0.0
1,-52.1750373840332,-0.0008728416869416833,-45.839998168945314,0.0
2,-52.175445556640625,0.009702681563794613,-45.75999633789063,0.0
3,-52.175777435302734,0.013683509081602097,-45.67999450683594,0.0
4,-52.175987243652344,0.014190927147865295,-45.59999267578125,0.0
5,-52.17625045776367,0.01745290867984295,-45.519990844726564,0.0
6,-52.17579650878906,0.014544682577252388,-45.43998901367188,0.0
7,-52.17668151855469,0.02902385964989662,-45.35998718261719,0.0
8,-52.17787551879883,0.02699897810816765,-45.2799853515625,0.0
9,-52.1756706237793,-0.016790691763162613,-45.199983520507814,0.0
10,-52.175376892089844,-0.024298882111907005,-45.11998168945313,0.0
11,-52.174007415771484,0.009853885509073734,-45.03997985839844,0.0
12,-52.17422866821289,0.017207060009241104,-44.95997802734375,0.0
13,-52.17357635498047,-0.00018609873950481415,-44.879976196289064,0.0
14,-52.17424011230469,-0.010715706273913383,-44.79997436523438,0.0
15,-52.17966842651367,-0.038173526525497437,-44.71997253417969,0.0
16,-52.194984436035156,-0.05156335234642029,-44.639970703125,0.0
17,-52.17837142944336,-0.018915656954050064,-44.559968872070314,0.0
18,-52.167884826660156,0.014660628512501717,-44.47996704101563,0.0
19,-52.16178894042969,0.03229616582393646,-44.39996520996094,0.0
20,-52.15575408935547,0.04234868660569191,-44.31996337890625,0.0
21,-52.150054931640625,0.043662190437316895,-44.239961547851564,0.0
22,-52.14396667480469,0.027570586651563644,-44.15995971679688,0.0
23,-52.13825607299805,0.00944397784769535,-44.07995788574219,0.0
24,-52.12975311279297,0.009593979455530643,-43.9999560546875,0.0
25,-52.12084197998047,-0.006507720798254013,-43.919954223632814,0.0
26,-52.11274337768555,-0.005482202395796776,-43.83995239257813,0.0
27,-52.097862243652344,0.0067444597370922565,-43.75995056152344,0.0
28,-52.08627700805664,-0.027931392192840576,-43.67994873046875,0.0
29,-52.0850944519043,-0.052553676068782806,-43.599946899414064,0.0
30,-52.07612228393555,-0.05051116645336151,-43.51994506835938,0.0
31,-52.073368072509766,-0.07377950102090836,-43.43994323730469,0.0
32,-52.07322311401367,-0.08167263865470886,-43.35994140625,0.0
33,-52.04302978515625,-0.05036672204732895,-43.279939575195314,0.0
34,-52.007137298583984,0.008230343461036682,-43.19993774414063,0.0
35,-51.9966926574707,0.04589500278234482,-43.11993591308594,0.0
36,-51.985107421875,0.03381705656647682,-43.03993408203125,0.0
37,-51.974910736083984,-0.015240073204040527,-42.959932250976564,0.0
38,-51.960086822509766,-0.07798266410827637,-42.87993041992188,0.0
39,-51.94449234008789,-0.11071430891752243,-42.79992858886719,0.0
40,-51.922752380371094,-0.12993930280208588,-42.7199267578125,0.0
41,-51.89857864379883,-0.14236655831336975,-42.639924926757814,0.0
42,-51.86702346801758,-0.12609189748764038,-42.55992309570313,0.0
43,-51.82594680786133,-0.09066756814718246,-42.47992126464844,0.0
44,-51.79800033569336,-0.09061299264431,-42.39991943359375,0.0
45,-51.76741027832031,-0.08491270244121552,-42.319917602539064,0.0
46,-51.72570037841797,-0.0472627729177475,-42.23991577148438,0.0
47,-51.68857192993164,-0.017482101917266846,-42.15991394042969,0.0
48,-51.65009307861328,-0.021289922297000885,-42.079912109375,0.0
49,-51.61301040649414,-0.005426967982202768,-41.999910278320314,0.0
50,-51.59821319580078,0.0018612537533044815,-41.91990844726563,0.0
51,-51.5462532043457,-0.03859829902648926,-41.83990661621094,0.0
52,-51.50260925292969,-0.11119238287210464,-41.75990478515625,0.0
53,-51.4837646484375,-0.19330105185508728,-41.679902954101564,0.0
54,-51.46198272705078,-0.23480495810508728,-41.59990112304688,0.0
55,-51.39239501953125,-0.21837222576141357,-41.51989929199219,0.0
56,-51.332435607910156,-0.142084002494812,-41.4398974609375,0.0
57,-51.274147033691406,-0.06039223074913025,-41.359895629882814,0.0
58,-51.224552154541016,-0.05193723738193512,-41.27989379882813,0.0
59,-51.17021560668945,-0.06749950349330902,-41.19989196777344,0.0
60,-51.116477966308594,-0.07386618852615356,-41.11989013671875,0.0
61,-51.06299591064453,-0.08406668901443481,-41.039888305664064,0.0
62,-51.01381301879883,-0.08872241526842117,-40.95988647460938,0.0
63,-50.97718048095703,-0.05729633569717407,-40.87988464355469,0.0
64,-50.956363677978516,-0.03913526237010956,-40.7998828125,0.0
65,-50.930171966552734,-0.08893126249313354,-40.719880981445314,0.0
66,-50.86677932739258,-0.1697831153869629,-40.63987915039063,0.0
67,-50.793609619140625,-0.2341848611831665,-40.55987731933594,0.0
68,-50.7161979675293,-0.2188715636730194,-40.47987548828125,0.0
69,-50.646183013916016,-0.18669097125530243,-40.399873657226564,0.0
70,-50.5941276550293,-0.190317764878273,-40.31987182617188,0.0
71,-50.55610656738281,-0.1977282017469406,-40.23986999511719,0.0
72,-50.51028823852539,-0.1886904388666153,-40.1598681640625,0.0
73,-50.45077896118164,-0.17462415993213654,-40.079866333007814,0.0
74,-50.40353012084961,-0.19851364195346832,-39.99986450195313,0.0
75,-50.359291076660156,-0.23694086074829102,-39.91986267089844,0.0
76,-50.283355712890625,-0.240200474858284,-39.83986083984375,0.0
77,-50.246334075927734,-0.2678816020488739,-39.759859008789064,0.0
78,-50.20187759399414,-0.3298511505126953,-39.67985717773438,0.0
79,-50.13008117675781,-0.36033895611763,-39.59985534667969,0.0
80,-50.073509216308594,-0.3953861594200134,-39.519853515625,0.0
81,-50.03874206542969,-0.4419001340866089,-39.439851684570314,0.0
82,-50.01005554199219,-0.44896823167800903,-39.35984985351563,0.0
83,-49.92253112792969,-0.41967636346817017,-39.27984802246094,0.0
84,-49.830604553222656,-0.3664117157459259,-39.19984619140625,0.0
85,-49.758907318115234,-0.3309490978717804,-39.119844360351564,0.0
86,-49.684688568115234,-0.3327144980430603,-39.03984252929688,0.0
87,-49.61714553833008,-0.3209768235683441,-38.95984069824219,0.0
88,-49.54633331298828,-0.29627525806427,-38.8798388671875,0.0
89,-49.48234558105469,-0.2883263826370239,-38.799837036132814,0.0
90,-49.41693878173828,-0.3188530206680298,-38.71983520507813,0.0
91,-49.34745407104492,-0.39464086294174194,-38.63983337402344,0.0
92,-49.28266906738281,-0.4684285521507263,-38.55983154296875,0.0
93,-49.2115364074707,-0.5133346915245056,-38.479829711914064,0.0
94,-49.12761306762695,-0.5448446869850159,-38.39982788085938,0.0
95,-49.052490234375,-0.5834697484970093,-38.31982604980469,0.0
96,-48.980098724365234,-0.605958878993988,-38.23982421875,0.0
97,-48.878868103027344,-0.5726768374443054,-38.159822387695314,0.0
98,-48.78489303588867,-0.537754476070404,-38.07982055664063,0.0
99,-48.696083068847656,-0.54579758644104,-37.99981872558594,0.0
100,-48.63666534423828,-0.5431902408599854,-37.99999689439625,-0.119999820000081
101,-48.527671813964844,-0.5049169659614563,-38.00053689237125,-0.23999856000259198
102,-48.413902282714844,-0.46317821741104126,-38.001436883596284,-0.359995140019683
103,-48.32759094238281,-0.442863404750824,-38.002696859971415,-0.47998848008294376
104,-48.256656646728516,-0.4730818569660187,-38.00431681015688,-0.5999775002531236
105,-48.167381286621094,-0.5094752311706543,-38.00629671957314,-0.7199611206298511
106,-48.081783294677734,-0.524990439414978,-38.008636570401016,-0.8399382613613526
107,-48.00137710571289,-0.5909645557403564,-38.01133634158187,-0.9599078426541714
108,-47.91199493408203,-0.6558483839035034,-38.014396008817776,-1.0798687847828858
109,-47.80945587158203,-0.6674574613571167,-38.01781554457175,-1.1998200080998263
110,-47.70448684692383,-0.6465625762939453,-38.021594918068,-1.3197604330447925
111,-47.61238479614258,-0.624264657497406,-38.02573409529218,-1.4396889801547699
112,-47.51396560668945,-0.58913254737854,-38.03023303899173,-1.5596045700736438
113,-47.40912628173828,-0.5462665557861328,-38.035091708676184,-1.6795061235619144
114,-47.30105209350586,-0.5114421248435974,-38.04031006061755,-1.7993925615064097
115,-47.18910598754883,-0.49713149666786194,-38.045888047850696,-1.9192628049299973
116,-47.07608413696289,-0.5320446491241455,-38.05182562017378,-2.0391157750012954
117,-46.98297119140625,-0.6234441995620728,-38.058122724148674,-2.1589503930443827
118,-46.9075927734375,-0.7106004953384399,-38.064779303101496,-2.278765580548505
119,-46.82450866699219,-0.7679271101951599,-38.07179529712308,-2.398560259177785
120,-46.747623443603516,-0.8387253284454346,-38.07917064306953,-2.5183333507809214
121,-46.65713882446289,-0.9048953652381897,-38.08690527456278,-2.6380837774009
122,-46.546756744384766,-0.9479056596755981,-38.094999121991194,-2.7578104612846897
123,-46.43834686279297,-0.9750487208366394,-38.103452112510205,-2.877512324892942
124,-46.324642181396484,-0.9814049601554871,-38.11226417004295,-2.997188290909695
125,-46.20035171508789,-0.967415452003479,-38.121435215280975,-3.1168372822520594
126,-46.072227478027344,-0.9450302720069885,-38.13096516568494,-3.236458222079923
127,-45.9443359375,-0.9268563389778137,-38.14085393548535,-3.3560500338056336
128,-45.81601333618164,-0.9278941750526428,-38.15110143568334,-3.4756116411036935
129,-45.69342041015625,-0.9541974067687988,-38.161707574051476,-3.5951419679204433
130,-45.57966995239258,-0.998869001865387,-38.1726722551346,-3.71463993848375
131,-45.47970199584961,-1.0609115362167358,-38.183995380250636,-3.834104477312683
132,-45.396121978759766,-1.1483755111694336,-38.19567684749155,-3.953534509227201
133,-45.31166076660156,-1.2491991519927979,-38.20771655172421,-4.072928959357823
134,-45.21784973144531,-1.3342866897583008,-38.220114384591355,-4.192286753155302
135,-45.129878997802734,-1.4210034608840942,-38.232870234512575,-4.3116068164003005
136,-45.09747314453125,-1.5308983325958252,-38.24598398668531,-4.430888075213055
137,-45.10173797607422,-1.6330877542495728,-38.25945552308588,-4.550129456063042
138,-45.01730728149414,-1.7116272449493408,-38.27328472247054,-4.669329885778636
139,-44.866912841796875,-1.7681933641433716,-38.2874714603766,-4.788488291556777
140,-44.693946838378906,-1.8115615844726562,-38.30201560912351,-4.907603600972616
141,-44.53265380859375,-1.849643349647522,-38.31691703781402,-5.026674741989172
142,-44.397430419921875,-1.8844294548034668,-38.33217561233539,-5.145700642966982
143,-44.28645706176758,-1.9246479272842407,-38.34779119536054,-5.2646802326737365
144,-44.193321228027344,-1.9735888242721558,-38.363763646349334,-5.383612440293934
145,-44.12114715576172,-2.044640302658081,-38.380092821549816,-5.50249619543851
146,-44.06156539916992,-2.1446375846862793,-38.39677857399952,-5.621330428154467
147,-44.00686264038086,-2.254169464111328,-38.41382075352679,-5.740114068934515
148,-43.96213912963867,-2.366710901260376,-38.431219206752125,-5.858846048726689
149,-43.90730667114258,-2.471442937850952,-38.44897377708956,-5.977525298943972
150,-43.86946105957031,-2.565760612487793,-38.467084304748084,-6.096150751473912
151,-43.840572357177734,-2.635622262954712,-38.48555062673307,-6.214721338688238
152,-43.7451286315918,-2.7099485397338867,-38.50437257684774,-6.333235993452465
153,-43.62131881713867,-2.8055942058563232,-38.523549985694686,-6.451693649135501
154,-43.48844909667969,-2.8775246143341064,-38.543082680677344,-6.570093239619243
155,-43.34526824951172,-2.949094533920288,-38.56297048600159,-6.688433699308176
156,-43.241573333740234,-3.0354161262512207,-38.583213222677315,-6.806713963138963
157,-43.15327835083008,-3.1120502948760986,-38.60381070852003,-6.924932966590026
158,-43.10649108886719,-3.177565336227417,-38.624762758152485,-7.0430896456911345
159,-43.06178283691406,-3.2961344718933105,-38.64606918300639,-7.161182937032971
160,-43.01548767089844,-3.418060302734375,-38.667729791324064,-7.2792117777767125
161,-42.980464935302734,-3.544004440307617,-38.68974438816018,-7.397175105663591
162,-42.93912887573242,-3.6583597660064697,-38.7121127753835,-7.515071859024447
163,-42.894981384277344,-3.7629871368408203,-38.73483475167871,-7.632900976789299
164,-42.83580017089844,-3.849226951599121,-38.75791011254816,-7.750661398496882
165,-42.722110748291016,-3.922267436981201,-38.78133865031377,-7.868352064304195
166,-42.606605529785156,-3.9837162494659424,-38.80512015411885,-7.985971914996042
167,-42.49955368041992,-4.055856704711914,-38.82925440993003,-8.103519891994559
168,-42.402915954589844,-4.1364288330078125,-38.85374120053917,-8.220994937368745
169,-42.31126403808594,-4.225769519805908,-38.87858030556532,-8.338395993843989
170,-42.2291259765625,-4.311102390289307,-38.9037715014567,-8.45572200481157
171,-42.17063522338867,-4.401132583618164,-38.92931456149273,-8.572971914338186
172,-42.148651123046875,-4.529045104980469,-38.955209255786016,-8.690144667175439
173,-42.13429260253906,-4.660702228546143,-38.98145535128451,-8.807239208769346
174,-42.1087646484375,-4.786962032318115,-39.00805261177352,-8.924254485269824
175,-42.083805084228516,-4.909948348999023,-39.03500079787788,-9.041189443540173
176,-42.05394744873047,-5.032231330871582,-39.062299667064096,-9.158043031166557
177,-42.03770065307617,-5.144050598144531,-39.08994897364253,-9.274814196467478
178,-42.016746520996094,-5.233389377593994,-39.11794846876961,-9.391501888503235
179,-41.93268585205078,-5.332883358001709,-39.146297900450065,-9.50810505708539
180,-41.8192024230957,-5.432190418243408,-39.20404554974522,-9.741053626948121
181,-41.70023727416992,-5.524538993835449,-39.26318984261884,-9.973651519932314
182,-41.593509674072266,-5.606821060180664,-39.293285066988226,-10.089816345375128
183,-41.50917053222656,-5.700024127960205,-39.32372864988279,-10.205890362538943
184,-41.45061492919922,-5.803713798522949,-39.38565979214653,-10.437761794194753
185,-41.418663024902344,-5.917280197143555,-39.417146794135846,-10.553557121845433
186,-41.408203125,-6.035848140716553,-39.448981039895635,-10.669257467553253
187,-41.41138458251953,-6.165163040161133,-39.48116224291789,-10.784861790015881
188,-41.421321868896484,-6.2946953773498535,-39.546564359107386,-11.01577820432665
189,-41.4182014465332,-6.425383567810059,-39.579784683656015,-11.131088217928625
190,-41.39131164550781,-6.552127361297607,-39.61335078823521,-11.24629805181177
191,-41.33802795410156,-6.667383193969727,-39.68151912599713,-11.476413033781618
192,-41.258724212646484,-6.77283239364624,-39.716120745665265,-11.59131611083504
193,-41.16160202026367,-6.867282867431641,-39.751066918340335,-11.706114866121704
194,-41.06385040283203,-6.968061447143555,-39.78635732950701,-11.820808266453591
195,-40.976600646972656,-7.068512439727783,-39.821991661551834,-11.935395279590871
196,-40.89357376098633,-7.173869609832764,-39.894290802348515,-12.16424602011899
197,-40.832828521728516,-7.284652233123779,-39.9309549604086,-12.278507687854711
198,-40.80683898925781,-7.403475761413574,-39.96796173796912,-12.392658849104123
199,-40.80644989013672,-7.525086879730225,-40.005310801969344,-12.506698476507543
200,-40.838226318359375,-7.646780014038086,-40.04300181626793,-12.620625543709094
201,-40.882354736328125,-7.777605056762695,-40.08103444164602,-12.73443902536594
202,-40.91474914550781,-7.902486324310303,-40.11940833581023,-12.848137897157518
203,-40.93058776855469,-8.03261947631836,-40.19717854596956,-13.07518771902924
204,-40.91389846801758,-8.162192344665527,-40.236574162033314,-13.188536625662522
205,-40.86192321777344,-8.287327766418457,-40.27630964702676,-13.301766835555195
206,-40.784706115722656,-8.401158332824707,-40.31638464333079,-13.414877329636138
207,-40.697513580322266,-8.511870384216309,-40.35679879027073,-13.52786708991166
208,-40.612648010253906,-8.624037742614746,-40.397551724119516,-13.640735099474687
209,-40.54057693481445,-8.741772651672363,-40.438643078101016,-13.753480342513898
210,-40.49075698852539,-8.868303298950195,-40.521839564132094,-13.978598471309176
211,-40.468875885009766,-8.995019912719727,-40.56394394741386,-14.09096933100361
212,-40.47724914550781,-9.122323989868164,-40.60638525329945,-14.203213372069177
213,-40.506263732910156,-9.242650985717773,-40.649163099817414,-14.315329584310266
214,-40.54942321777344,-9.364198684692383,-40.692277101967406,-14.427316958681725
215,-40.599578857421875,-9.487934112548828,-40.735726871723706,-14.539174487297943
216,-40.63815689086914,-9.615839958190918,-40.77951201803868,-14.650901163441912
217,-40.651710510253906,-9.750236511230469,-40.82363214684631,-14.762495981574306
218,-40.642601013183594,-9.880026817321777,-40.912875760604805,-14.98528602758968
219,-40.60302734375,-10.005084037780762,-40.957998442363746,-15.09647925036375
220,-40.5709228515625,-10.129772186279297,-41.00345450023873,-15.207536604926467
221,-40.54300308227539,-10.239249229431152,-41.04924352512554,-15.318457091762392
222,-40.48746109008789,-10.371047973632812,-41.09536510492325,-15.429239712587892
223,-40.4386100769043,-10.509366035461426,-41.14181882453797,-15.539883470360126
224,-40.41718673706055,-10.64185905456543,-41.18860426588653,-15.650387369286019
225,-40.41135787963867,-10.755709648132324,-41.23572100790027,-15.760750414831229
226,-40.43169403076172,-10.86154842376709,-41.28316862652883,-15.87097161372909
227,-40.478214263916016,-10.967147827148438,-41.33094669474396,-15.981049973989558
228,-40.54032897949219,-11.076048851013184,-41.37905478254338,-16.09098450490813
229,-40.603271484375,-11.188321113586426,-41.42749245695462,-16.200774217074773
230,-40.655582427978516,-11.305861473083496,-41.476259282038924,-16.31041812238282
231,-40.69069290161133,-11.425487518310547,-41.52535481889522,-16.41991523403786
232,-40.68802261352539,-11.555956840515137,-41.57477862566398,-16.529264566566624
233,-40.651405334472656,-11.692395210266113,-41.6245302575313,-16.638465135825864
234,-40.62211608886719,-11.825435638427734,-41.674609266732816,-16.747515959011192
235,-40.59823226928711,-11.951506614685059,-41.72501520255779,-16.856416054665935
236,-40.56475830078125,-12.085891723632812,-41.77574761135314,-16.965164442689964
237,-40.546329498291016,-12.220820426940918,-41.82680603652752,-17.073760144348526
238,-40.558372497558594,-12.344915390014648,-41.87819001855546,-17.18220218228104
239,-40.60336685180664,-12.458373069763184,-41.92989909498145,-17.290489580509885
240,-40.672454833984375,-12.554637908935547,-41.981932800424175,-17.39862136444922
241,-40.763328552246094,-12.646951675415039,-42.03429066658063,-17.506596560913717
242,-40.855247497558594,-12.74394416809082,-42.086972222230365,-17.614414198127335
243,-40.9310417175293,-12.852604866027832,-42.139976993239735,-17.722073305732067
244,-40.991947174072266,-12.965429306030273,-42.193304502566164,-17.82957291479667
245,-41.03901290893555,-13.075706481933594,-42.246954270262435,-17.93691205782539
246,-41.053279876708984,-13.203064918518066,-42.3552186464783,-18.151105083021818
247,-41.043521881103516,-13.336665153503418,-42.40983228061924,-18.257957037453743
248,-41.0197639465332,-13.478766441345215,-42.46476622438148,-18.36464467039557
249,-40.99421691894531,-13.622127532958984,-42.52001998335989,-18.47116702165933
250,-40.985015869140625,-13.76363754272461,-42.57559306027101,-18.57752313254457
251,-41.00271987915039,-13.896903038024902,-42.63148495495753,-18.683712045847017
252,-41.0449104309082,-14.016263961791992,-42.68769516439276,-18.78973280586717
253,-41.1143684387207,-14.120226860046387,-42.744223182685204,-18.895584458418895
254,-41.2043571472168,-14.207528114318848,-42.80106850108309,-19.001266050838048
255,-41.3044548034668,-14.296944618225098,-42.85823060797892,-19.106776631990993
256,-41.4044189453125,-14.386480331420898,-42.91570898891412,-19.212115252283223
257,-41.49112319946289,-14.491167068481445,-42.97350312658366,-19.317280963667866
258,-41.55488586425781,-14.610817909240723,-43.03161250084068,-19.42227281965423
259,-41.59526062011719,-14.733187675476074,-43.09003658870121,-19.527089875316314
260,-41.60874557495117,-14.865158081054688,-43.14877486434885,-19.631731187301327
261,-41.602691650390625,-15.007342338562012,-43.26719186160619,-19.840482814745904
262,-41.60075378417969,-15.151792526245117,-43.32686951746373,-19.944591251442233
263,-41.60749816894531,-15.290826797485352,-43.386859229613606,-20.048520186951926
264,-41.63143539428711,-15.425554275512695,-43.447160458148836,-20.15226868591526
265,-41.67304611206055,-15.547080993652344,-43.50777266035876,-20.255835814596455
266,-41.74082946777344,-15.65029525756836,-43.56869529073398,-20.35922064089204
