Wall time,Step,Value
1534023988.8552287,212,78.81732940673828
1534024038.981877,213,79.0160140991211
1534024088.7651508,214,79.25596618652344
1534024138.5323331,215,79.41732788085938
1534024187.9422395,216,79.65433502197266
1534024237.703426,217,79.83621215820312
1534024288.2592523,218,79.9603500366211
1534024339.100202,219,80.28430938720703
1534024388.751356,220,80.5682144165039
1534024438.34446,221,80.7607650756836
1534024489.145349,222,80.99187469482422
1534024538.7434096,223,81.18194580078125
1534024589.3381531,224,81.34674835205078
1534024639.0968754,225,81.42220306396484
1534024689.0322604,226,81.58184814453125
1534024739.1477816,227,81.82621765136719
1534024788.5977964,228,81.75224304199219
1534024838.760265,229,81.87861633300781
1534024889.153034,230,82.08869934082031
1534024938.9752924,231,82.19563293457031
1534024988.504825,232,82.37863159179688
1534025038.7253556,233,82.58268737792969
1534025089.7864707,234,82.73490142822266
1534025139.732757,235,82.9022216796875
1534025190.2473292,236,83.02987670898438
1534025240.6830065,237,83.21477508544922
1534025290.8555436,238,83.40689086914062
1534025340.1072216,239,83.58512115478516
1534025389.9534342,240,83.79896545410156
1534025440.2729938,241,84.01234436035156
1534025491.2040644,242,84.26228332519531
1534025541.2064793,243,84.41759490966797
1534025591.5310566,244,84.64571380615234
1534025641.8686748,245,84.85016632080078
1534025692.4098108,246,85.05989074707031
1534025742.433211,247,85.25335693359375
1534025793.0740945,248,85.46739196777344
1534025843.8620803,249,85.63888549804688
1534025893.160528,250,85.7555160522461
1534025943.6582103,251,85.91366577148438
1534025993.435376,252,86.02246856689453
1534026043.7559965,253,86.16421508789062
1534026093.8532662,254,86.27110290527344
1534026144.033777,255,86.44198608398438
1534026193.5387502,256,86.61213684082031
1534026243.6222744,257,86.85820770263672
1534026293.788789,258,87.10172271728516
1534026343.5679815,259,87.23847198486328
1534026393.0369985,260,87.42581939697266
1534026443.1114223,261,87.5348129272461
1534026492.5444524,262,87.6736831665039
1534026542.7549474,263,87.82864379882812
1534026593.2017045,264,87.9753646850586
1534026642.6066597,265,88.19001007080078
1534026693.7107282,266,88.355224609375
1534026743.3909152,267,88.54170989990234
1534026793.4276917,268,88.79843139648438
1534026843.7443922,269,88.99238586425781
1534026894.0290418,270,89.09769439697266
1534026944.726894,271,89.24577331542969
1534026995.127072,272,89.36211395263672
1534027045.0302925,273,89.4881591796875
1534027095.3288264,274,89.56674194335938
1534027145.3433247,275,89.79925537109375
1534027195.085127,276,89.7293701171875
1534027245.0795019,277,89.84823608398438
1534027295.3991344,278,90.30209350585938
1534027345.260523,279,90.52291107177734
1534027395.4320168,280,90.69520568847656
1534027446.5051997,281,90.86729431152344
1534027496.4891107,282,91.02056121826172
1534027546.1842618,283,91.21588897705078
1534027596.334774,284,91.42134094238281
1534027646.2420914,285,91.54277801513672
1534027695.699546,286,91.63951873779297
1534027744.9774034,287,91.81396484375
1534027795.5021422,288,91.98309326171875
1534027846.3510718,289,92.15653991699219
1534027896.6626897,290,92.19601440429688
1534027947.0313306,291,92.36158752441406
1534027996.5142968,292,92.53883361816406
1534028045.993819,293,92.69965362548828
1534028095.8241038,294,92.8022689819336
1534028145.8974922,295,93.01315307617188
1534028196.1149814,296,93.13321685791016
1534028246.593704,297,93.31908416748047
1534028296.5030215,298,93.43603515625
1534028346.8355913,299,93.70075988769531
1534028397.1221335,300,93.89131927490234
1534028448.1171935,301,94.09661865234375
1534028498.230584,302,94.2415542602539
1534028548.6321929,303,94.41987609863281
1534028599.0408337,304,94.6513671875
1534028649.1772938,305,94.81144714355469
1534028699.3607469,306,94.98849487304688
1534028749.5182016,307,95.16149139404297
1534028799.4085178,308,95.28056335449219
1534028849.4689074,309,95.4393081665039
1534028899.2731366,310,95.58910369873047
1534028948.8286593,311,95.74897766113281
1534028998.9912097,312,95.95806884765625
1534029049.2707334,313,96.12991333007812
1534029098.735687,314,96.29696655273438
1534029148.2962341,315,96.47881317138672
1534029197.7992609,316,96.61128997802734
1534029247.3423457,317,96.7518539428711
1534029298.5581737,318,96.92003631591797
1534029348.959929,319,96.98712921142578
1534029399.2595108,320,97.09597778320312
1534029449.7731981,321,97.242431640625
1534029500.2539225,322,97.43588256835938
1534029550.7485936,323,97.62184143066406
1534029600.936114,324,97.88236236572266
1534029650.3260043,325,97.9916000366211
1534029700.6758153,326,98.3153076171875
1534029751.3145976,327,98.4536361694336
1534029801.7712557,328,98.50634002685547
1534029851.6911952,329,98.53433990478516
1534029902.0606894,330,98.58961486816406
1534029951.5576828,331,98.68936920166016
1534030001.6070936,332,98.85139465332031
1534030051.9161649,333,98.97379302978516
1534030101.2754698,334,99.0771484375
1534030151.0536366,335,99.23213958740234
1534030201.0175188,336,99.4207534790039
1534030251.8014917,337,99.55525970458984
1534030302.4523692,338,99.64651489257812
1534030352.9251595,339,99.76356506347656
1534030403.0987334,340,99.91109466552734
1534030453.5444314,341,100.02701568603516
1534030503.2878268,342,100.05455017089844
1534030552.5537183,343,100.2079849243164
1534030602.7293522,344,100.3565902709961
1534030652.3363974,345,100.36947631835938
1534030701.615243,346,100.43492889404297
1534030751.3018804,347,100.54730987548828
1534030801.598482,348,100.60334777832031
1534030851.1926465,349,100.63446044921875
1534030900.733646,350,100.82560729980469
1534030950.816552,351,100.92164611816406
1534031000.4205956,352,101.08538055419922
1534031050.2638192,353,101.16533660888672
1534031099.778848,354,101.21903991699219
1534031149.4484422,355,101.34489440917969
1534031199.9731946,356,101.38935852050781
1534031250.6100237,357,101.43911743164062
1534031300.9861622,358,101.57132720947266
1534031351.2997355,359,101.72008514404297
1534031402.1096525,360,101.85065460205078
1534031451.808848,361,101.91203308105469
1534031501.551494,362,101.96227264404297
1534031551.2045724,363,102.08125305175781
1534031600.8406513,364,102.22810363769531
1534031650.9375994,365,102.319091796875
1534031700.8358655,366,102.51962280273438
1534031750.3848758,367,102.64276123046875
1534031800.5604472,368,102.71333312988281
1534031850.8110764,369,102.84305572509766
1534031900.337064,370,102.99921417236328
1534031950.3123782,371,103.13777923583984
1534031999.9784784,372,103.23155975341797
1534032049.8177798,373,103.33558654785156
1534032099.196692,374,103.33958435058594
1534032149.439309,375,103.529052734375
1534032199.5477922,376,103.68135070800781
1534032250.1499045,377,103.84854125976562
1534032299.3608074,378,103.96587371826172
1534032349.4421985,379,104.12147521972656
1534032399.3870378,380,104.26445007324219
1534032449.962826,381,104.43553924560547
1534032499.8751032,382,104.4786148071289
1534032549.6438959,383,104.51063537597656
1534032599.0728936,384,104.67500305175781
1534032649.6566577,385,104.85405731201172
1534032699.7860918,386,105.0101089477539
1534032750.270863,387,105.1004638671875
1534032800.3432784,388,105.24405670166016
1534032850.5478756,389,105.36775970458984
1534032900.7593472,390,105.53833770751953
1534032950.619223,391,105.71509552001953
1534033000.6897519,392,105.91636657714844
1534033051.154474,393,105.99494171142578
1534033100.6209679,394,106.11357116699219
1534033150.2851212,395,106.3447036743164
1534033201.8335862,396,106.56787872314453
1534033253.1238203,397,106.68930053710938
1534033303.0291185,398,106.85700225830078
1534033353.4567974,399,107.0197982788086
1534033403.9226167,400,107.13631439208984
1534033453.8023279,401,107.33787536621094
1534033503.329347,402,107.47661590576172
1534033552.9715114,403,107.58182525634766
1534033603.0690105,404,107.769287109375
1534033652.6623576,405,107.9251937866211
1534033702.2814348,406,108.07564544677734
1534033752.060609,407,108.22537994384766
1534033801.5445678,408,108.34764862060547
1534033851.0115445,409,108.51974487304688
1534033900.5715642,410,108.63945770263672
1534033949.901426,411,108.82852935791016
1534033999.064393,412,109.02450561523438
1534034048.638416,413,109.15467834472656
1534034098.769863,414,109.21514129638672
1534034148.779298,415,109.3485107421875
1534034199.050625,416,109.31913757324219
1534034248.840883,417,109.53362274169922
1534034298.561007,418,109.62351989746094
1534034347.9849238,419,109.682373046875
1534034397.924342,420,109.78496551513672
1534034448.4670196,421,109.93883514404297
1534034499.1019537,422,110.05826568603516
1534034549.393012,423,110.14994812011719
1534034599.7677097,424,110.30117797851562
1534034649.4588234,425,110.3900375366211
1534034698.7716603,426,110.50833129882812
1534034748.3177707,427,110.52032470703125
1534034797.7076626,428,110.63387298583984
1534034847.5809133,429,110.79635620117188
1534034898.1788924,430,110.9200210571289
1534034947.715949,431,111.0334701538086
1534034997.58921,432,111.1593246459961
1534035047.5796063,433,111.39733123779297
1534035096.81046,434,111.5259780883789
1534035146.4095,435,111.62239074707031
1534035196.3418112,436,111.74304962158203
1534035246.8374171,437,111.88603973388672
1534035295.9781613,438,112.0185546875
1534035346.1114154,439,112.15802764892578
1534035396.2104454,440,112.24939727783203
1534035446.4999871,441,112.33409118652344
1534035495.888969,442,112.36984252929688
1534035545.336959,443,112.4806900024414
1534035594.701831,444,112.60291290283203
1534035644.6491885,445,112.67669677734375
1534035695.0526958,446,112.75212097167969
1534035744.9990191,447,112.83588409423828
1534035795.2355382,448,112.96097564697266
1534035845.9093602,449,112.41128540039062
1534035896.2168992,450,112.36785888671875
1534035946.9287887,451,112.38074493408203
1534035997.6561778,452,112.56240844726562
1534036047.055155,453,112.59757995605469
1534036096.295941,454,112.68771362304688
1534036146.5655012,455,112.80110931396484
1534036197.0687106,456,112.932373046875
1534036247.6134548,457,112.9964828491211
1534036297.5047495,458,113.00068664550781
1534036347.0492764,459,113.10501098632812
1534036397.0526433,460,113.17251586914062
1534036447.440253,461,113.21986389160156
1534036497.4996412,462,113.27142333984375
1534036547.4610047,463,113.28160858154297
1534036596.9339783,464,113.36976623535156
1534036647.3036146,465,113.4901351928711
1534036697.0418622,466,113.49691772460938
1534036746.818093,467,113.52244567871094
1534036796.445157,468,113.60038757324219
1534036846.192376,469,113.7717056274414
1534036896.4073813,470,113.83177185058594
1534036946.9331262,471,113.87104034423828
1534036997.0805986,472,113.91932678222656
1534037046.6646442,473,114.06126403808594
1534037096.366111,474,114.15943908691406
1534037146.5896955,475,114.26087188720703
1534037195.8745403,476,114.40188598632812
1534037245.2875261,477,114.44917297363281
1534037294.7334638,478,114.50585174560547
1534037344.7007642,479,114.62283325195312
1534037394.8383687,480,114.68511962890625
1534037444.8596795,481,114.77928161621094
1534037494.3676608,482,114.8600082397461
1534037544.299861,483,114.90352630615234
1534037593.9360805,484,114.90450286865234
1534037643.9109514,485,114.95817565917969
1534037693.4870033,486,114.99003601074219
1534037743.4743674,487,115.08589172363281
1534037793.5296953,488,115.04204559326172
1534037843.1375644,489,115.10066223144531
1534037892.7496579,490,115.15007781982422
1534037943.5466464,491,115.2052001953125
1534037994.0904126,492,114.746337890625
1534038044.2639756,493,114.74420166015625
1534038094.7146423,494,114.78386688232422
1534038145.4281847,495,114.7605972290039
1534038195.429613,496,114.77037811279297
1534038246.0824394,497,114.71881866455078
1534038295.6514573,498,114.78913879394531
1534038345.2825527,499,115.543701171875
1534038394.8105798,500,115.70225524902344
1534038444.655884,501,115.89210510253906
1534038494.8865197,502,115.89083099365234
1534038545.1167386,503,115.97428131103516
1534038594.8244946,504,116.05022430419922
1534038644.3835366,505,116.16743469238281
1534038694.6947088,506,116.21064758300781
1534038744.5829604,507,116.3360366821289
1534038794.2440994,508,116.37335968017578
1534038843.8011312,509,116.39056396484375
1534038893.5957632,510,116.48902893066406
1534038944.1803265,511,116.56315612792969
1534038994.932232,512,116.62255859375
1534039045.1702285,513,116.71720886230469
1534039095.0114467,514,116.81025695800781
1534039144.823758,515,116.86420440673828
1534039194.668044,516,116.98612976074219
1534039244.649894,517,116.99152374267578
1534039294.9895878,518,117.03522491455078
1534039345.159037,519,117.13426208496094
1534039395.5637324,520,117.17755126953125
1534039451.6077085,521,117.18954467773438
1534039505.945236,522,117.26237487792969
1534039556.2558286,523,117.26385498046875
1534039606.8139496,524,117.20414733886719
1534039657.1565685,525,117.19961547851562
1534039706.865733,526,117.271240234375
1534039757.6045861,527,117.26248931884766
1534039807.5678046,528,117.27618408203125
1534039857.8293982,529,117.2938003540039
1534039907.196322,530,117.23978424072266
1534039956.4542627,531,117.28734588623047
1534040006.892967,532,117.2858657836914
1534040057.6519103,533,117.24871063232422
1534040107.96246,534,117.213134765625
1534040157.5225024,535,117.16568756103516
1534040207.8720968,536,117.21691131591797
1534040258.1506183,537,117.1927719116211
1534040307.7647665,538,117.20305633544922
1534040358.1154227,539,117.23316192626953
1534040408.5460484,540,117.26099395751953
1534040461.374545,541,117.23526763916016
1534040517.085193,542,117.81587219238281
1534040594.7985165,543,117.84300231933594
1534040649.2854912,544,117.93690490722656
1534040703.1111145,545,118.0230484008789
1534040756.2129927,546,117.7801513671875
1534040815.6111946,547,117.83513641357422
1534040870.4188387,548,117.92574310302734
1534040935.8147817,549,117.88600158691406
1534040988.0407643,550,117.83621215820312
