Wall time,Step,Value
1537466901.532114,397,2.0
1537466960.1787572,398,2.0
1537467018.742527,399,2.0
1537467076.576931,400,2.0
1537467134.94508,401,2.0
1537467193.613705,402,2.0
1537467251.799235,403,2.0
1537467310.17639,404,2.0
1537467368.439745,405,2.0
1537467427.044255,406,2.0
1537467485.570299,407,2.0
1537467543.6506062,408,2.0
1537467602.335799,409,2.0
1537467660.9280279,410,2.0
1537467719.51883,411,2.0
1537467777.8911219,412,2.0
1537467836.0053928,413,2.0
1537467895.730976,414,3.0
1537467953.586268,415,2.0
1537468012.10529,416,2.0
1537468070.47781,417,2.0
1537468128.781472,418,2.0
1537468187.0872982,419,2.0
1537468245.3003972,420,2.0
1537468303.7391272,421,2.0
1537468362.137056,422,2.0
1537468420.468672,423,2.0
1537468478.626636,424,2.0
1537468537.1452868,425,2.0
1537468595.71836,426,2.0
1537468654.652734,427,2.0
1537468713.142056,428,2.0
1537468771.60536,429,2.0
1537468829.859621,430,2.0
1537468888.3507478,431,2.0
1537468946.909462,432,2.0
1537469005.011585,433,2.0
1537469063.234255,434,2.0
1537469121.820225,435,2.0
1537469180.0892968,436,2.0
1537469237.9239721,437,2.0
1537469296.4866009,438,2.0
1537469356.556132,439,3.0
1537469415.587896,440,2.0
1537469474.243773,441,2.0
1537469532.555443,442,2.0
1537469590.867307,443,2.0
1537469648.849497,444,2.0
1537469707.7615738,445,2.0
1537469765.931475,446,2.0
1537469824.3122392,447,2.0
1537469884.776856,448,3.0
1537469943.4629319,449,2.0
1537470001.885395,450,2.0
1537470060.4067788,451,2.0
1537470118.702831,452,2.0
1537470176.845922,453,2.0
1537470235.217193,454,2.0
1537470293.1192489,455,2.0
1537470351.248436,456,2.0
1537470409.597445,457,2.0
1537470468.217838,458,2.0
1537470526.717479,459,2.0
1537470584.9284558,460,2.0
1537470643.1364229,461,2.0
1537470702.172993,462,2.0
1537470761.116642,463,2.0
1537470819.894253,464,2.0
1537470878.1920881,465,2.0
1537470936.547862,466,2.0
1537470994.436494,467,2.0
1537471053.352597,468,2.0
1537471111.899492,469,2.0
1537471170.9606001,470,2.0
1537471229.756496,471,2.0
1537471288.502338,472,2.0
1537471346.977507,473,2.0
1537471405.414399,474,2.0
1537471463.5634089,475,2.0
1537471521.659574,476,2.0
1537471579.967626,477,2.0
1537471638.136056,478,2.0
1537471697.057549,479,2.0
1537471756.121203,480,2.0
1537471814.69252,481,2.0
1537471873.688709,482,2.0
1537471931.882177,483,2.0
1537471990.748565,484,2.0
1537472049.4065,485,2.0
1537472108.3166459,486,2.0
1537472166.7489338,487,2.0
1537472225.12451,488,2.0
1537472283.586114,489,2.0
1537472342.208401,490,2.0
1537472400.923635,491,2.0
1537472459.557475,492,2.0
1537472517.899937,493,2.0
1537472576.324949,494,2.0
1537472634.4767191,495,2.0
1537472692.850362,496,2.0
1537472750.931703,497,2.0
1537472808.923989,498,2.0
1537472867.98831,499,2.0
1537472926.528977,500,2.0
1537472986.135595,501,2.0
1537473044.468621,502,2.0
1537473102.503194,503,2.0
1537473161.1419818,504,2.0
1537473219.4416199,505,2.0
1537473278.4046452,506,2.0
1537473336.620936,507,2.0
1537473394.7054012,508,2.0
1537473452.660181,509,2.0
1537473511.382684,510,2.0
1537473570.0118,511,2.0
1537473628.6658628,512,2.0
1537473686.6260638,513,2.0
1537473745.5624828,514,2.0
1537473803.656954,515,2.0
1537473862.292272,516,2.0
1537473920.917077,517,2.0
1537473979.841206,518,2.0
1537474037.998503,519,2.0
1537474096.326236,520,2.0
1537474154.823499,521,2.0
1537474213.512622,522,2.0
1537474271.696278,523,2.0
1537474330.2042649,524,2.0
1537474388.527018,525,2.0
1537474446.648754,526,2.0
1537474504.9367151,527,2.0
1537474563.4048278,528,2.0
1537474622.091139,529,2.0
1537474680.306509,530,2.0
1537474738.175906,531,2.0
1537474796.558833,532,2.0
1537474856.534831,533,3.0
1537474915.165442,534,2.0
1537474973.719761,535,2.0
1537475033.567126,536,2.0
1537475091.8526132,537,2.0
1537475150.037647,538,2.0
1537475207.138336,539,2.0
1537475264.086928,540,2.0
1537475321.7611651,541,2.0
1537475381.123926,542,2.0
1537475440.625846,543,2.0
1537475499.6627579,544,2.0
1537475558.628382,545,2.0
1537475617.884475,546,2.0
1537475676.8865678,547,2.0
1537475736.363015,548,2.0
1537475795.6927512,549,2.0
1537475854.792137,550,2.0
1537475914.4011142,551,2.0
1537475973.678354,552,2.0
1537476032.826638,553,2.0
1537476092.169976,554,2.0
1537476151.141182,555,2.0
1537476210.454846,556,2.0
