Wall time,Step,Value
1537442845.708883,1,375.20001220703125
1537442919.910474,2,324.75
1537443096.131039,3,303.52630615234375
1537443232.610816,4,317.67999267578125
1537443547.3977,5,326.258056640625
1537443750.7391,6,340.0
1537443811.8304498,7,342.1219482421875
1537443871.3060338,8,345.574462890625
1537443930.660156,9,344.45281982421875
1537443989.275601,10,348.96551513671875
1537444047.2898428,11,362.3442687988281
1537444109.4505641,12,373.8153991699219
1537444171.1314292,13,381.7826232910156
1537444231.1590269,14,395.6760559082031
1537444295.432791,15,402.02703857421875
1537444362.0839272,16,413.83544921875
1537444425.1152399,17,420.4024353027344
1537444485.8518322,18,429.6000061035156
1537444552.686295,19,441.2954406738281
1537444619.9111161,20,450.31109619140625
1537444695.170944,21,457.4468078613281
1537444752.997477,22,463.6458435058594
1537444814.987527,23,469.7900085449219
1537444879.369866,24,476.739990234375
1537444940.804084,25,488.2799987792969
1537445004.7893171,26,497.8399963378906
1537445069.445086,27,508.2699890136719
1537445133.97293,28,520.3699951171875
1537445194.555508,29,535.1500244140625
1537445255.511932,30,547.6599731445312
1537445321.6753979,31,554.6099853515625
1537445383.5268779,32,568.2000122070312
1537445445.2247732,33,582.2999877929688
1537445515.7993689,34,593.9299926757812
1537445599.9213681,35,598.2000122070312
1537445661.153878,36,613.989990234375
1537445717.780679,37,629.6799926757812
1537445773.7414742,38,634.2000122070312
1537445830.5816371,39,645.260009765625
1537445886.556621,40,653.77001953125
1537445943.597986,41,668.1900024414062
1537446000.67344,42,681.7899780273438
1537446057.530586,43,695.3800048828125
1537446115.323477,44,712.47998046875
1537446172.8928242,45,725.5700073242188
1537446230.877512,46,736.3099975585938
1537446287.990156,47,742.97998046875
1537446345.707645,48,753.469970703125
1537446403.2773252,49,762.8599853515625
1537446459.880055,50,774.1199951171875
1537446516.9952939,51,782.3300170898438
1537446574.265079,52,790.47998046875
1537446631.4575381,53,790.47998046875
1537446688.387017,54,804.6300048828125
1537446746.139123,55,808.7100219726562
1537446803.711884,56,814.9099731445312
1537446862.9643478,57,823.239990234375
1537446920.2485409,58,830.25
1537446984.48081,59,833.780029296875
1537447048.462417,60,835.7100219726562
1537447109.556586,61,839.25
1537447170.5576441,62,849.3200073242188
1537447251.1877818,63,854.0599975585938
1537447313.180625,64,848.0599975585938
1537447373.633603,65,858.6300048828125
1537447433.3417048,66,870.7000122070312
1537447492.631664,67,878.2899780273438
1537447551.927444,68,885.5499877929688
1537447610.511334,69,891.52001953125
1537447668.7776902,70,899.0999755859375
1537447725.457243,71,909.3200073242188
1537447782.765422,72,918.5999755859375
1537447842.2050009,73,921.219970703125
1537447901.974869,74,928.9099731445312
1537447960.039397,75,927.719970703125
1537448020.656748,76,933.510009765625
1537448082.383203,77,940.7999877929688
1537448149.2082188,78,940.7999877929688
1537448207.9797492,79,940.7999877929688
1537448266.823427,80,940.7999877929688
1537448326.5893471,81,946.4299926757812
1537448388.4604049,82,947.3300170898438
1537448453.080704,83,947.3300170898438
1537448515.225651,84,947.3300170898438
1537448571.676415,85,955.6199951171875
1537448629.725743,86,962.3599853515625
1537448688.88392,87,965.75
1537448756.717622,88,965.75
1537448817.957352,89,965.75
1537448879.379513,90,965.75
1537448939.7889512,91,970.2899780273438
1537448998.27891,92,970.2899780273438
1537449057.6884632,93,970.2899780273438
1537449113.716876,94,970.2899780273438
1537449174.315667,95,968.719970703125
1537449232.744428,96,968.719970703125
1537449289.5556202,97,969.1300048828125
1537449347.2020779,98,969.1300048828125
1537449407.5470378,99,969.1300048828125
1537449466.982657,100,969.1300048828125
1537449526.411516,101,969.1300048828125
1537449584.135113,102,972.3200073242188
1537449643.850587,103,974.7899780273438
1537449703.5520918,104,978.1099853515625
1537449761.731787,105,974.3699951171875
1537449819.115077,106,974.27001953125
1537449876.555441,107,978.4600219726562
1537449935.675884,108,978.4600219726562
1537449993.450109,109,971.030029296875
1537450048.7977998,110,975.9000244140625
1537450107.101713,111,977.4000244140625
1537450168.571564,112,983.8400268554688
1537450229.748953,113,983.8400268554688
1537450287.628341,114,983.8400268554688
1537450343.384833,115,983.8400268554688
1537450399.165848,116,983.8400268554688
1537450453.770916,117,983.8400268554688
1537450509.120518,118,983.8400268554688
1537450564.337449,119,985.75
1537450619.479291,120,985.75
1537450675.841681,121,986.1099853515625
1537450732.9179,122,983.010009765625
1537450789.869389,123,984.72998046875
1537450845.950227,124,984.72998046875
1537450902.782292,125,984.72998046875
1537450959.629933,126,984.72998046875
1537451016.549612,127,984.72998046875
1537451075.1107168,128,982.9600219726562
1537451132.829729,129,982.9600219726562
1537451191.386086,130,989.3599853515625
1537451248.428417,131,993.3300170898438
1537451306.449654,132,993.3300170898438
1537451364.4680269,133,993.3300170898438
1537451422.252546,134,993.3300170898438
1537451479.509098,135,993.3300170898438
1537451536.971977,136,993.3300170898438
1537451594.31878,137,993.3300170898438
1537451652.9051032,138,993.3300170898438
1537451710.935665,139,993.3300170898438
1537451769.627327,140,993.3300170898438
1537451826.351312,141,993.3300170898438
1537451883.0922189,142,993.3300170898438
1537451939.505069,143,993.3300170898438
1537451996.783411,144,994.9099731445312
1537452053.867627,145,994.9099731445312
1537452111.263674,146,994.9099731445312
1537452168.3724742,147,994.9099731445312
1537452226.6270962,148,992.989990234375
1537452283.625094,149,992.989990234375
1537452341.830098,150,992.989990234375
1537452399.756887,151,989.4600219726562
1537452456.094199,152,989.4600219726562
1537452512.5320241,153,989.4600219726562
1537452568.718555,154,993.2000122070312
1537452624.80905,155,999.0599975585938
1537452681.150517,156,999.0599975585938
1537452737.392226,157,999.0599975585938
1537452793.850732,158,1006.489990234375
1537452850.828025,159,1006.489990234375
1537452907.1846058,160,1006.489990234375
1537452963.6435971,161,1006.489990234375
1537453020.4268868,162,1005.6799926757812
1537453076.683678,163,1005.6799926757812
1537453133.41798,164,1004.7999877929688
1537453190.5938308,165,1004.7999877929688
1537453246.829221,166,1004.7999877929688
1537453303.7458088,167,1004.7999877929688
1537453360.4078872,168,1004.7999877929688
1537453417.2294772,169,1004.7999877929688
1537453473.77387,170,1000.6199951171875
1537453530.328235,171,1008.4000244140625
1537453586.178945,172,1008.4000244140625
1537453642.481521,173,1008.4000244140625
1537453699.0909178,174,1008.4000244140625
1537453755.90656,175,1008.4000244140625
1537453812.8525,176,1008.4000244140625
1537453869.353488,177,1008.4000244140625
1537453926.5478709,178,1009.5900268554688
1537453983.774282,179,1009.5900268554688
1537454040.115904,180,1009.5900268554688
1537454096.577728,181,1009.5900268554688
1537454153.442718,182,1009.5900268554688
1537454209.332,183,1009.5900268554688
1537454267.2741902,184,1009.5900268554688
1537454324.1899369,185,1009.5900268554688
1537454380.6209521,186,1009.5900268554688
1537454436.832217,187,1009.5900268554688
1537454493.118134,188,1009.5900268554688
1537454549.6705139,189,1009.5900268554688
1537454605.888408,190,1009.5900268554688
1537454661.9512699,191,1009.5900268554688
1537454719.034327,192,1009.5900268554688
1537454776.2852979,193,1005.6300048828125
1537454832.4562209,194,1005.6300048828125
1537454889.007222,195,1005.6300048828125
1537454945.981643,196,1005.6300048828125
1537455002.601314,197,1007.5499877929688
1537455059.486799,198,1007.5499877929688
1537455116.341003,199,1003.7000122070312
1537455172.893583,200,1009.739990234375
1537455229.88934,201,1009.739990234375
1537455286.428111,202,1009.739990234375
1537455343.123462,203,1009.739990234375
1537455399.8696692,204,1009.739990234375
1537455456.389132,205,1009.739990234375
1537455513.397892,206,1009.739990234375
1537455570.196927,207,1009.739990234375
1537455626.686839,208,1009.739990234375
1537455683.953768,209,1004.1199951171875
1537455739.892864,210,1004.1199951171875
1537455795.950363,211,1004.9299926757812
1537455852.247067,212,1004.9299926757812
1537455908.754708,213,1005.8099975585938
1537455964.7690291,214,1005.8099975585938
1537456020.980316,215,1005.8099975585938
1537456077.5126882,216,1005.8099975585938
1537456133.872065,217,1005.8099975585938
1537456190.1841862,218,1005.8099975585938
1537456247.300938,219,1009.989990234375
1537456303.569223,220,1009.989990234375
1537456360.2733471,221,1009.989990234375
1537456416.194226,222,1009.989990234375
1537456472.9653141,223,1009.989990234375
1537456530.18531,224,1009.989990234375
1537456585.877708,225,1009.989990234375
1537456647.238452,226,1009.989990234375
1537456701.939809,227,1010.5700073242188
1537456756.479043,228,1010.5700073242188
1537456810.862901,229,1010.5700073242188
1537456865.244889,230,1010.5700073242188
1537456920.176634,231,1010.5700073242188
1537456977.251615,232,1010.5700073242188
1537457036.3759081,233,1010.5700073242188
1537457096.2713852,234,1010.5700073242188
1537457157.3992739,235,1010.5700073242188
1537457222.1327412,236,1010.5700073242188
1537457288.811894,237,1010.5700073242188
1537457348.8165839,238,1010.5700073242188
1537457406.720221,239,1010.5700073242188
1537457465.3978329,240,1010.5700073242188
1537457522.901012,241,1010.5700073242188
1537457581.059546,242,1014.530029296875
1537457638.624198,243,1014.530029296875
1537457696.369031,244,1014.530029296875
1537457754.372461,245,1010.1400146484375
1537457810.367105,246,1010.1400146484375
1537457867.3638349,247,1008.0900268554688
1537457927.1770911,248,1010.1199951171875
1537457983.0854578,249,1007.4299926757812
1537458037.842834,250,1007.4299926757812
1537458093.018807,251,1007.4299926757812
1537458147.761255,252,1007.4299926757812
1537458203.9197812,253,1007.4299926757812
1537458259.150358,254,1007.4299926757812
1537458314.012011,255,1007.4299926757812
1537458369.186184,256,1007.4299926757812
1537458430.8465862,257,1007.4299926757812
1537458489.261583,258,1007.4299926757812
1537458545.048936,259,1011.260009765625
1537458603.302494,260,1011.260009765625
1537458660.1194339,261,1011.260009765625
1537458716.8585112,262,1011.260009765625
1537458777.4290528,263,1011.260009765625
1537458842.952702,264,1011.260009765625
1537458908.896203,265,1011.260009765625
1537458974.513174,266,1011.260009765625
1537459043.9985988,267,1002.9000244140625
1537459109.56034,268,1002.8200073242188
1537459174.9586189,269,1002.8200073242188
1537459240.464919,270,1002.8200073242188
1537459306.837125,271,1002.8200073242188
1537459372.511656,272,1002.8200073242188
1537459437.8971572,273,1002.8200073242188
1537459505.323531,274,1002.8200073242188
1537459565.3703349,275,1002.8200073242188
1537459630.736534,276,1002.8200073242188
1537459696.130836,277,1002.8200073242188
1537459761.429745,278,1002.8200073242188
1537459827.3225238,279,1002.8200073242188
1537459893.335553,280,1002.8200073242188
1537459952.10727,281,997.0700073242188
1537460009.735483,282,997.0700073242188
1537460073.4342122,283,997.0700073242188
1537460138.8291872,284,997.0700073242188
1537460204.962424,285,997.0700073242188
1537460270.664156,286,997.0700073242188
1537460336.645151,287,997.0700073242188
1537460402.887573,288,997.0700073242188
1537460466.63554,289,997.0700073242188
1537460525.225739,290,997.0700073242188
1537460584.363007,291,997.0700073242188
1537460645.405001,292,997.0700073242188
1537460710.6599722,293,997.0700073242188
1537460776.122259,294,1001.4600219726562
1537460840.68153,295,1001.4600219726562
1537460905.6305568,296,1003.510009765625
